TZ16_CODE,TZ16_NAME,Tz16_Area
"1734",St Ives,839086.26555000001
"1735",St Ives High School,1747957.11489000008
"1736",St Ives_Eastern Arterial Rd and Barra-brui Cresent,1321499.72228000010
"1739",Lady Davidson Hospital,11554165.93769999966
"1740",Turramurra_South,1223042.40467000008
"1741",Turramurra_Adams Av and Murdoch St,971414.07475999999
"1742",Turramurra Station_East,887733.08433800004
"1743",Turramurra Station_West,1338016.79514000006
"1744",Turramurra Primary School,1429426.12672000006
"1745",Turramurra High School,3201446.15547000011
"1748",Wahroonga_Eastern Rd and Boundary Rd,4095585.46414999990
"1749",North Wahroonga,1701153.53563999990
"1750",Turramurra_North,619829.61948400002
"1751",Wahroonga Station,1234551.26719999989
"1752",Abbotsleigh Senior Campus,976996.29651799996
"1753",Warrawee Station,959771.03182399995
"1754",Wahroonga_Roland Av and Mildred St,1571836.92851000000
"1755",Fox Valley Village,2142205.18066000007
"1900",Cammeray_West St and Amherst St,252685.05429800000
"1901",Cremorne_Lodge Rd and Ellalong Rd,383945.94908900000
"1902",Cammeray,940909.07605399995
"1903",Primrose Park,441501.32905200002
"1904",Cremorne Garden Plaza,396202.47924800002
"1905",Neutral Bay Village Shopping Centre,301090.87833600002
"1906",Cremorne_Prior Ave Reserve,193594.57615099999
"1907",Cremorne Ferry Wharf,323203.04495600000
"1908",North Sydney_Lamont St,119122.08425000000
"1910",Crows Nest Plaza,252965.88575900000
"1911",Wollstonecraft_Rose and Macleod Plaza Crows Nest,96931.49574590000
"1912",Crows Nest,176549.67336500000
"1913",Cammeray_Miller St and Ernest St,373315.77311399998
"1914",North Sydney Girls High School_North,116014.34784100000
"1915",Mater Misericordiae Hospital,171650.31300800000
"1916",Wollstonecraft Station,431491.84165299998
"1917",Wollstonecraft Station South,406136.38447699999
"1918",Waverton,260376.22247600000
"1919",Waverton Station,551595.97701999999
"1922",Chinamans Beach,917833.89851199999
"1923",Balmoral,687930.30011399998
"1924",Mosman_Rosebery St and Ourimbah Rd,693447.45464600006
"1925",Mosman_Heydon St and Ourimbah Rd,328426.28039500001
"1926",Bridgepoint Shopping Centre,51589.69203670000
"1927",Mosman Pk,275958.37593300000
"1928",Mosman_Raglan St and Esther Rd,257326.00714000000
"1929",Mosman_Bardwell Rd and Belmont Rd,313593.79086200002
"1930",Mosman High School,243745.64309600001
"1931",Mosman_Raglan St and Muston St,234021.36053300000
"1932",HMAS Penguin,1469431.91066999990
"1933",Mosman Ferry Wharf,509176.54663800000
"1934",Mosman Private Hospital,338788.84053900000
"1935",Mosman South Ferry Wharf,576820.77669800003
"1936",Clifton Gardnes,1071933.76491999999
"1937",Taronga Zoo and Wharf,665412.79967300000
"1940",Big Bear Shopping Centre,151813.35855400001
"1941",Neutral Bay_Bent St and Yeo St,435598.68769499997
"1942",Neutral Bay,543005.62668800005
"1943",North Sydney_East,159604.33568900000
"1944",Kurrabah Ferry Wharf,388360.18939000001
"1945",Milsons Point Station_East,304806.98476299999
"1946",Kirribilli Wharf,222794.99213999999
"1947",North Sydney_Wenona School,98380.79880950000
"1948",North Sydney_Hampden St,119976.39037700000
"1949",North Sydney Girls High School_South,62791.11372500000
"1950",North Sydney Oval,306207.14974299999
"1951",North Sydney_Monte Sant Angelo,86588.46376680001
"1952",Don Bank Museum North Sydney,51600.12132070000
"1953",North Sydney CBD_Northern End,45464.36852960000
"1954",Victoria Cross North Sydney,180007.06928500001
"1955",North Sydney CBD_Southern End,25195.66260210000
"1956",North Sydney_West,92630.84091519999
"1957",North Sydney Station,105749.97675800000
"1958",Mcmahons Point,246662.74338500001
"1959",McMahons Point Wharf,164305.01116699999
"1960",Milsons Point Station_West and Ferry Wharf,201909.16870400001
"1961",North Sydney_Doohat Ave,64843.14947380000
"1962",North Sydney_Denison St,40333.61456820000
"1963",North Sydney_Mount St and William St_South,18236.71262600000
"2200",Seaforth_Wakehurst Parkway and Armstrong St,1739214.00732999993
"2201",Manly West Park,373531.62576099997
"2202",Balgowlah,436469.79161299998
"2203",Totem Shopping Centre,297650.25839099998
"2204",Balgowlah Boys High School,806565.85845199996
"2205",Seaforth,1362883.65458000009
"2206",Clontarf Beach,959589.47957600001
"2207",Washaway Beach Balgowlah Heights,1620500.38372000004
"2208",Manly Oval,221969.08094700001
"2209",Manly_Cabbage Tree Bay,389472.93798900000
"2210",Manly Grove Buisness Park,789659.56251399999
"2211",Manly Golf Club,534933.85276899999
"2212",Manly_Kangaroo St and Raglan St,276012.09674399998
"2213",Fairlight,457001.89109400002
"2214",Manly,367889.50310600002
"2215",The Corso,261699.99733200000
"2216",Manly Waters Private Hospital,298720.89630099997
"2217",Manly District Hospital,3107264.05808999995
"2218",Manly Grove Business Park North,18660.50840250000
"2000",Palm Beach Headland,3136945.80180000002
"2001",Careel Shopping Village,1452657.49044000008
"2002",Barrenjoey High School,1947130.40124000004
"2003",Clareville Beach,763296.65298899997
"2004",Avalon Beach,1289052.42592999991
"2007",Ku-ring-gai Chase NP_West Head,47872858.19759999961
"2008",Scotland Island,545239.86125700001
"2009",Church Point,1770329.48586999997
"2010",Bayview Shopping Centre,2461723.40727999993
"2011",Ingleside_Lane Cove Rd and Walter Rd,2593969.00188999996
"2012",Ingleside Scout Camp,2378360.26743000001
"2013",Westpac Training College Ingleside,3061675.60890999995
"2014",Ingleside Park,1117357.05770000000
"2015",Woorarra Lookout Reserve,2661873.93100999994
"2018",Bilgola,748517.26651500002
"2019",Bilgola Beach,1292230.17538999999
"2020",Salt Pan Cove,920124.43099200004
"2021",Newport,1011509.18119000003
"2022",Bungan Head,1195229.51367000001
"2023",Bungan Beach,620232.63309200003
"2025",Warriewood_Bertana Cres and Ellimatta Rd,1439144.51386999991
"2026",Pittwater High School,837615.05790599994
"2027",Mona Vale,1372105.91455000010
"2028",Village Shopping Centre,370616.33559400000
"2029",Peninsula Plaza,164643.42032599999
"2030",Basin Beach,1277596.62828999991
"2031",Northshore Business Park,689743.04089099995
"2032",Warriewood,936581.26628700003
"2033",Mona Vale District Hospital,329552.11867499998
"2034",Warriewood Square Shopping Centre,1155517.36281000008
"2035",Turimetta Beach,1159050.39748999989
"2036",North Narrabeen,821686.68620400003
"2037",Alleyne Avenue Lookout North Narrabeen,1088131.20554000000
"2100",Cromer_Karoola St and Alfred St,685506.94965199998
"2101",Beacon Hill,979778.97372200002
"2102",Governor Phillip Lookout,790261.09090299997
"2103",Naraweena Public School,782873.70758299995
"2104",Beacon Hill_Government Rd and Warringah Rd,567488.84526700003
"2105",Beacon Hill Rd,526863.88352100004
"2108",NSW Academy Of Sport Narrabeen,5788835.18914999999
"2109",Manly Cabs Depot,719023.92783199996
"2110",Cromer_Carawa Rd and Alfred St,970100.94656900002
"2107",Dee Why Plaza,207473.33726000000
"2113",Dee Why Primary School,672310.01452500001
"2114",Dee Why Beach,420079.46409099997
"2115",Dee Why_Fisher Rd and Pittwater Rd,196618.18228400001
"2116",Dee Why,347962.74816900003
"2117",Delmar Private Hospital Dee Why,561114.98992600001
"2118",Dee Why Headland,515109.07723000000
"2119",Northern Beaches Secondary College,559746.29813500005
"2120",North Curl Curl Beach,585467.81635700003
"2123",Forestville,985179.70847299998
"2124",Roseville Bridge Roseville Chase,2005847.20831999998
"2125",Forestville Shopping Centre,3238298.69358000020
"2126",Killarney Heights High School,2685137.61418000003
"2127",Frenchs Forest_Jindabyne Reserve,593014.84429799998
"2128",Frenchs Forest_Wakehurst Parkway West,553208.37231200002
"2129",Austlink Corporate Park_Belrose,2238799.13881999999
"2130",Belrose,7252561.79401999991
"2131",Belrose Village Shopping Centre,5665904.00461000018
"2132",Optus Earth Station Oxford Falls,2225993.81717999978
"2133",Frenchs Forest_Kens Road Reserve,1347851.96986000007
"2134",Davidson,3952373.84480000008
"2135",Frenchs Forest_Forest Way and Adams St,506438.58898300002
"2136",Frenchs Forest,690842.28722399997
"2137",Glenrose Shopping Centre,1766740.11205000011
"2138",Forestway Shopping Centre,420617.23083299998
"2139",Forestridge Business Park,735885.17266899999
"2140",The Forest High School,154552.38547199999
"2141",Frenchs Forest_Wakehurst Parkway East,959021.31027599995
"2142",Frenchs Forest_Fitzpatrick Ave and Panorama Cres,1013065.45907999994
"2143",Brookvale Oval,554232.48990100005
"2144",Brookvale Industrial Area,717402.46750200004
"2145",Warringah Mall,933797.52689099999
"2146",Freshwater High School,783898.98840699997
"2147",Curl Curl,1257269.80729999999
"2148",North Manly,818353.57857200003
"2149",Freshwater,561542.73863899999
"2150",Queenscliff,602939.57552900002
"2151",North Manly_Thomas St and Corrie Rd,940733.05937100004
"2153",Frenchs Forest_McCleod House,440727.92914299999
"2154",Allambie Heights,5301554.90144999977
"2155",Allambie Rd,959967.75939799997
"2156",Manly Vale,1250619.59400999988
"2157",Mackellar Girls High School,501700.18037000002
"2158",North Balgowlah,882559.17302500003
"2161",Narrabeen Beach,943913.08305599994
"2162",Wheeler Heights Primary School,1664413.07900999999
"2163",Collaroy Lookout,747942.57903999998
"2164",South Narrabeen Surf Lifesaving Club,317520.79392700002
"2165",Collaroy Plateau Public School,892374.48412599997
"2166",Collaroy,443131.35001100000
"2167",Long Reef Beach,2139706.21206999989
"2170",Ku-ring-gai Chase NP,54519647.48189999908
"2171",Terry Hills,15894049.68420000002
"3100",Carrington Centennial Hospital,5291554.33005999960
"3101",Camden,2924750.42647999991
"3102",Camden District Hospital,747999.80786499998
"3103",Camden South Pub School,957135.16902499995
"3104",Camden High School,11107015.65980000049
"3105",Camden South,4228861.90089000016
"3106",Camden South_Cubbitch Barta Reserve,891525.91647299996
"3108",Harrington_ParkGlenrowan Dr and The Boulevard,623582.97759200004
"3109",Harrington Grove Country Club,2924613.26323999977
"3111",Harrington Park,916095.49685999996
"3112",Aircraft Museum Harrington Park,1615886.04600000009
"3113",Narellan Park_Kirkham St and Fox St,8344319.92578999978
"3114",Narellan Town Centre,951055.75771999999
"3115",Narellan,1808613.64715000009
"3116",Narellan_Elizabeth Scott Reserve,1459247.89889000007
"3117",Elderslie High School,2860758.95226999978
"3120",Smeaton Grange Industrial Area,3456672.31295000017
"3121",Currans Hill_Elizabeth Throsby Reserve,2645156.97973999986
"3122",Currans Hill Primary School,956391.74670200003
"3123",Narellan Vale,1477547.87440000009
"3124",Mount Annan High School,1366996.57064000005
"3125",Elizabeth Macarthur High School,1198779.01056999993
"3126",Mount Annan - Yandel'ora Lake,1410375.75182999996
"3127",Camden Estate Winery_Spring Farm,1392321.39880000008
"3128",Spring Farm - Holland Drive & Lowan St,1827102.11067999993
"3129",Spring Farm - Spring Reserve,3126430.90579000022
"3130",Mount Annan,1279068.43399999989
"3131",Mount Annan Botanic Garden,5952196.11660000030
"3200",Bradbury Shopping Centre,1382919.05921000009
"3201",Airds_Riley Park,772502.61543799995
"3202",Bradbury_Baden Powell Res,1149023.69091999996
"3203",Airds Village Shopping Centre,1604256.95072999992
"3204",Bradbury,1195633.55893999990
"3205",Woodland Rd Primary,1845511.33214999991
"3206",St Helens Park,1110971.00760999997
"3207",St Helens Park Primary School,2199960.08081999980
"3208",Wedderburn,25333998.15720000118
"3209",Blair Athol_Bethlehem Monastery,930521.69475999998
"3210",Campbelltown Showgrownd,526056.21614599996
"3211",Woodbine,1652643.68075000006
"3212",Leumeah Station_West,768664.56053000002
"3213",Campbelltown Station_North,1650115.56724000000
"3214",Blair Athol,594202.27000699996
"3215",Campbelltown Town Centre_Campbelltown Station,673768.74319199997
"3216",Centenary Park,649353.79569000006
"3217",Macarthur Station_North,2774626.62477000011
"3218",Campbelltown_Waminda Av and Broughton St,872375.79535000003
"3219",Hoddle Ave Shopping Centre,1202966.92234000005
"3220",Macarthur Station_South,308584.61729600001
"3221",Campbelltown Hospital,740173.84578099998
"3222",Campbelltown_Barber Reserve,380248.25887500000
"3224",Varroville,6500766.38992999960
"3225",Raby_Robert Townson High School,1493487.01591000007
"3226",Kearns,3027301.60332999984
"3227",Raby Shopping Centre,1161043.72567999992
"3228",Eagle Vale Market Place,1162195.54893999989
"3229",Eschol Park House,2623005.39345999993
"3230",Eagle Vale High School,1600027.19509999990
"3231",Claymore Shopping Centre,1343566.78845999995
"3232",St Gregorys College,3966743.94511000020
"3235",Holsworthy Firing Range,129604962.47800000012
"3238",Denham Court,3153445.75486000022
"3239",Ingleburn Village,1153108.76465000003
"3240",Edmondson Park Anglican College,512267.64634300000
"3241",Ingleburn_Macdonald Rd and Nelson Rd,1018864.49263999995
"3242",Ingleburn_Macdonald Rd and Leichhardt Rd,777967.88911400002
"3243",Denham Court_Denham Court Rd and Springmead Drive,4004016.02345000021
"3244",Macquarie Fields Station_West,1566209.11349999998
"3245",Scenic Hills Riding Ranch,6405819.78478999995
"3246",Ingleburn Industrial Estate_North Western End,1332685.62410999998
"3247",Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,1824445.70228000009
"3248",Ingleburn High School,1123038.83804000006
"3249",Ingleburn Shopping Centre,1259543.51967000007
"3250",Ingleburn Industrial Estate_South Eastern End,2065965.64021999994
"3251",Ingleburn,1309274.71369999996
"3252",Ingleburn_Chester Rd and Lyndia St,866125.48663800000
"3253",Lagonda Shopping Village,2492473.90526999999
"3269",Leumeah High School,2028806.57275000005
"3270",Minto Heights,17193394.64730000123
"3271",Leumeah,911162.61614299996
"3272",Leumeah_Angle Res,531065.88980799995
"3273",Ruse,1477183.92044000002
"3274",Ruse Village Shopping Centre,1464372.10813000007
"3277",Glenfield Station_North,3571732.47557999985
"3278",Glenwood Primary School,1220160.05603999994
"3279",Glenfield Station_South,1145761.89173000003
"3280",Glenfield_Childs Reserve,1044806.86722999997
"3281",Macquarie Fields Station_East,1307559.79585999995
"3282",Curran High School,2251448.18801000016
"3283",Macquarie Fields High School,2084449.92359000002
"3284",Long Point,3363875.82200000016
"3287",St Andrews,1278883.82260000007
"3288",East Minto Shopping Centre,1707093.98989999993
"3289",Minto Industrial Area_Northern End_Minto Station,706882.45110199996
"3290",Minto Station_East,963487.13672700000
"3291",St. Andrews Shopping Centre,1562203.92079999996
"3292",Minto Shopping Centre,1717746.78894000011
"3293",Minto Industrial Area_Western End,1924754.09061000007
"3294",Minto,1512081.08737999992
"3295",Minto Industrial Area_Eastern End,1019632.81428000005
"3298",Campbelltown Golf Club,1425102.89179000002
"3299",Ambarvale Shopping Centre,1197689.17063999991
"3300",Menangle Park,5326486.69971999992
"3301",Glen Alpine,1460579.97925000009
"3302",Thomas Acres Primary School,1418639.64783999999
"3303",Ambarvale High School,1091409.90965000005
"3304",John Therry High School,701545.42446000001
"3305",Menangle Park Paceway,7315709.10718000028
"3306",Rosemeadow,1704376.81725999992
"3307",Rosemeadow_Hume and Hovell Monument Gilead,26360812.15659999847
"3000",Bargo North,51388201.71019999683
"3001",Bargo Station,16274889.00159999914
"3002",Menangle Road Douglas Park,18366320.65859999880
"3003",Wilton Public School,4886869.37074999977
"3004",Camden Park,20873616.49320000038
"3005",Menangle Station,35365779.86330000311
"3006",Razorback,35672642.63790000230
"3007",Douglas Park Station,26727067.88659999892
"3008",Maldon Station,23221444.18789999932
"3009",Appin,34170641.06499999762
"3010",Wilton,10989220.04729999974
"3011",Appin_Colliery,67718857.23520000279
"3012",Wilton_South,11479334.73890000023
"3013",Picton Station,34957182.05330000073
"3014",Lakesland,82061795.01410000026
"3015",Thirlmere Station,17824766.31480000168
"3016",Tahmoor Park,16988355.92610000074
