tz16_code,tz16_name,lga_code16,lga_name16,gsc_distri,GIC_AreaName,GIC_Precinct_190919,SGS_CoDBC_UrbanType190924,SGS_CoDBC_Precincts190924,ERP_2016,ERP_2056,EMP_2016,EMP_2056,Tz16_Area,PopDensity_2016,PopDensity_2056,EmpDensity_2016,EmpDensity_2056,PopDensity_Diff,EmpDensity_Diff
92.0,Market St and Kent St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,332.0,518.0,3740.0,5707.0,18947.3159396,17522.27075636175,27338.96461384153,197389.43562889445,301203.61206794134,9816.693857479779,103814.17643904689
93.0,Market St and Clarence St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,229.0,308.0,1151.0,1843.0,12537.2995794,18265.49637341914,24566.69381228426,91806.05382447786,147001.3529092204,6301.197438865118,55195.29908474255
94.0,Market St and York St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,55.0,73.0,3623.0,5812.0,15443.3097888,3561.4127251327836,4726.965980630785,234599.9691482923,376344.19560857705,1165.5532554980018,141744.22646028476
95.0,Queen Victoria Building,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,1.0,1146.0,1514.0,11986.2612449,0.0,83.42885071235095,95609.46291635418,126311.27997849934,83.42885071235095,30701.817062145157
96.0,Sydney CBD_Galeries Victoria,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,59.0,92.0,9184.0,13885.0,28064.5926076,2102.29312161911,3278.1519862535274,327245.0852364391,494751.52531663293,1175.8588646344174,167506.44008019386
97.0,Piccadilly Arcade,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,6.0,351.0,10113.0,15556.0,28769.2675059,208.55588341863483,12200.519179990139,351520.94150210905,540715.887076714,11991.963296571505,189194.9455746049
98.0,Sheraton On The Park,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,53.0,83.0,3670.0,5344.0,19184.5767594,2762.6358748848197,4326.392030480001,191299.50303447715,278557.09651668824,1563.7561555951816,87257.59348221109
99.0,St. Mary's Cathedral,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,17.0,22.0,148.0,241.0,20220.246473,840.7414826866735,1088.0183893592246,7319.39643750751,11918.74690161696,247.27690667255104,4599.35046410945
100.0,Art Gallery Of NSW,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,522.0,756.0,186788.438513,0.0,0.0,2794.6055128228404,4047.359708226183,0.0,1252.7541954033427
101.0,Darling Harbour_Crown Plaza Hotel,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,135.0,261.0,266.0,374.0,15834.8729332,8525.486789158493,16482.607792373088,16798.36656234192,23618.755993668714,7957.1210032145955,6820.389431326796
102.0,Druitt St and Kent St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,287.0,615.0,1377.0,2050.0,13826.3320824,20757.49362083758,44480.34347322339,99592.57392297334,148267.8115774113,23722.849852385807,48675.237654437966
103.0,Sydney CBD_Sydney Town Hall,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,30.0,2605.0,3786.0,26694.8461834,0.0,1123.8124315792195,97584.37947546222,141825.12886529748,1123.8124315792195,44240.749389835255
104.0,Town Hall Station,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,52.0,97.0,3377.0,4749.0,16072.8308835,3235.2732618733644,6035.028969263776,210106.11164127602,295467.55231993477,2799.7557073904118,85361.44067865875
105.0,Sydney CBD_Defence Plaza,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,767.0,1212.0,1606.0,2411.0,14487.8944978,52940.74995621135,83656.04817070164,110851.16614038518,166414.79549468783,30715.298214490293,55563.629354302655
106.0,Park St and Elizabeth St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,2690.0,4092.0,9942.01292823,0.0,0.0,270568.95011289296,411586.67058065353,0.0,141017.72046776058
107.0,St James Station,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,75.0,101.0,193075.44948,0.0,0.0,388.4491798516775,523.1115622002591,0.0,134.66238234858156
108.0,Exhibition Centre_Darling Harbour,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,6757.0,10351.0,150505.348134,0.0,0.0,44895.41457346761,68774.96466626658,0.0,23879.550092798963
109.0,Millennium Towers,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1626.0,1618.0,870.0,1255.0,22973.2576258,70777.94653614683,70429.7155568792,37870.11899535532,54628.73487261026,-348.23097926763876,16758.61587725494
110.0,Bathurst St and Kent St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2060.0,2142.0,794.0,1183.0,20750.7560139,99273.49146315914,103225.15471557615,38263.66612706231,57009.97106840644,3951.6632524170127,18746.304941344133
111.0,Greater Union Cinema Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,826.0,1178.0,2278.0,3240.0,22793.4834515,36238.42760838043,51681.43792091058,99940.84514756734,142145.89037669805,15443.010312530154,42205.045229130716
112.0,Bathurst St and Pitt St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,728.0,3025.0,4295.0,11404.2847422,0.0,63835.65619912447,265251.18132191146,376612.83430664777,63835.65619912447,111361.65298473631
113.0,Wilmot St and Pitt St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,733.0,665.0,609.0,820.0,5237.62160381,139949.01797922826,126966.02586110066,116274.14999911324,156559.61083624442,-12982.9921181276,40285.46083713118
114.0,Court Of Petty Sessions,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,98.0,104.0,733.0,1103.0,15263.0882082,6420.718970054179,6813.824213118721,48024.35719438483,72265.8471833649,393.10524306454136,24241.489988980065
115.0,Bathurst St and Castlereagh St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,548.0,732.0,3927.0,5738.0,21789.6445266,25149.561266638455,33593.9395021521,180223.22462425038,263336.0995400939,8444.378235513643,83112.87491584354
116.0,Bathurst St and Elizabeth St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,193.0,124.0,2896.0,3859.0,15744.0423947,12258.605201988697,7875.995052054914,183942.59411895994,245108.58795064446,-4382.610149933784,61165.99383168452
117.0,Liverpool St and Sussex,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1106.0,1067.0,1157.0,1687.0,19668.8092616,56231.16200324728,54248.32717673132,58824.0998533066,85770.31672647211,-1982.8348265159584,26946.21687316551
118.0,Liverpool St and George,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1548.0,1453.0,1460.0,2219.0,19684.1928058,78641.78202643277,73815.57447313103,74171.1897665322,112730.04800817464,-4826.207553301749,38558.85824164243
119.0,World Square Sydney,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1746.0,2055.0,9048.0,13372.0,26149.040529,66771.09234901519,78587.96951731169,346016.5198017694,511376.31551605446,11816.877168296502,165359.79571428505
120.0,Masonic Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,405.0,513.0,2766.0,4278.0,16347.6065434,24774.268876902363,31380.74057740966,169199.08077410352,261689.68458120569,6606.471700507296,92490.60380710216
121.0,Sydney CBD_Downing Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,884.0,1291.0,10757.6098241,0.0,0.0,82174.38766180172,120008.07066898872,0.0,37833.68300718699
122.0,Liverpool St and Nithsdale St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,726.0,1006.0,473.0,750.0,13472.4592272,53887.71179461091,74670.85132972254,35108.66071467074,55669.12375476333,20783.139535111637,20560.46304009259
123.0,Liverpool St and Commonweath St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,267.0,370.0,3601.0,4971.0,15796.4997113,16902.478706026373,23422.910566403585,227961.8944584306,314689.96871781687,6520.431860377212,86728.07425938628
124.0,Liverpool St and Wentworth St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,621.0,714.0,402.0,590.0,10162.9760065,61104.14898183594,70255.01187283553,39555.342819159494,58053.86135150275,9150.86289099959,18498.518532343252
125.0,Entertainment Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,31.0,3857.0,318.0,2725.0,53119.8559,583.585920458041,72609.383716344,5986.46202276313,51299.084943489084,72025.79779588597,45312.62292072595
126.0,Holiday Inn_Chinatown,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,122.0,190.0,339.0,463.0,14490.3553242,8419.393263341906,13112.169836352148,23394.871444859888,31952.287548584445,4692.776573010242,8557.416103724558
127.0,Sussex Centre_Chinatown,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,29.0,45.0,769.0,1081.0,8467.15302061,3425.000106814032,5314.655338159704,90821.55455655139,127669.831567792,1889.6552313456723,36848.277011240614
128.0,Little Hay St and Sussex St_Chinatown,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4.0,6.0,407.0,591.0,5928.61529349,674.6938031874419,1012.0407047811628,68650.0944743222,99686.00942094454,337.346901593721,31035.91494662233
129.0,Goulburn St and George St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,58.0,89.0,471.0,651.0,14109.9546855,4110.573087779177,6307.603531247358,33380.688350758486,46137.639312831794,2197.030443468181,12756.950962073308
130.0,Scruffy Murphys,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,991.0,4404.0,2652.0,3719.0,22704.0423654,43648.614817167625,193974.26806741295,116807.39303242032,163803.42936937074,150325.65325024532,46996.03633695042
131.0,Regis Tower,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3314.0,3482.0,992.0,1532.0,18089.7868029,183197.29447937597,192484.30276921758,54837.57275906486,84688.67083355582,9287.008289841615,29851.09807449096
132.0,Goulburn St and Wentworth St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,48.0,3665.0,223.0,2313.0,20109.4622458,2386.936031072891,182252.51153921135,11089.306977692806,115020.47999732493,179865.57550813846,103931.17301963213
133.0,Capitol Square,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,8.0,13.0,832.0,1179.0,11803.274909,677.7779948088812,1101.389241564432,70488.91146012365,99887.53198495887,423.61124675555084,29398.62052483522
134.0,Sydney CBD_Belmore Park,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,7.0,243.0,1726.0,3030.0,63159.9317262,110.82975881521196,3847.375913156644,27327.451959293692,47973.45274429889,3736.546154341432,20646.0007850052
135.0,Paddys Market,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,990.0,884.0,823.0,1098.0,19807.0164314,49982.28801540025,44630.64909657962,41550.93236027718,55434.90125344391,-5351.63891882063,13883.968893166733
136.0,UTS_Ultimo_East,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,681.0,3361.0,1234.0,1926.0,37750.6975523,18039.401763544614,89031.46744093018,32688.13770369171,51018.92481143455,70992.06567738557,18330.787107742835
137.0,Hay St and George St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4.0,5.0,371.0,552.0,6217.88418055,643.3056460768914,804.1320575961142,59666.59867363168,88776.17915861102,160.8264115192228,29109.580484979342
138.0,Central Square MLR Stop,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,8.0,12.0,212.0,318.0,6141.05932355,1302.7068423392775,1954.0602635089163,34521.731321990854,51782.59698298628,651.3534211696388,17260.865660995427
139.0,Parker St and Hay St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,2.0,108.0,135.0,4997.04058582,0.0,400.23689334750634,21612.792240765342,27015.990300956677,400.23689334750634,5403.198060191335
140.0,Sydney CBD_Sydney Central Building,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,3066.0,4166.0,10195.4328585,0.0,0.0,300722.88666428276,408614.33328225766,0.0,107891.4466179749
141.0,Ultimo St and Hay St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,15.0,24.0,395.0,614.0,8099.01110903,1852.0779633547775,2963.324741367644,48771.38636834247,75811.72463332223,1111.2467780128666,27040.338264979757
142.0,Ultimo St and George St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,362.0,494.0,1203.0,1823.0,22076.0018359,16397.89680626478,22377.240393079563,54493.563143471074,82578.3587785102,5979.343586814783,28084.795635039125
143.0,Sydney CBD_McKell Building,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,1.0,1179.0,1746.0,6937.28463917,0.0,144.14861895008582,169951.2217421512,251683.48868684983,144.14861895008582,81732.26694469864
144.0,Sydney TAFE,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1128.0,1385.0,717.0,1110.0,26313.202574,42868.21403923571,52635.17415278498,27248.678604726956,42184.14679392876,9766.96011354927,14935.468189201805
145.0,Rawson St and Pitt St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,140.0,210.0,208.0,311.0,14492.1886781,9660.376573178504,14490.564859767757,14352.559480150921,21459.836530417964,4830.188286589253,7107.277050267043
146.0,Central Station,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,68.0,2701.0,4947.0,8574.0,133134.541472,510.76151424085026,20287.747793596125,37157.900161021855,64401.01798678015,19776.986279355275,27243.117825758294
147.0,Goat Island,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,0.0,0.0,64184.2873142,0.0,0.0,0.0,0.0,0.0,0.0
148.0,Fort Denison,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,3.0,5.0,4123.15217964,0.0,0.0,727.5986597860513,1212.664432976752,0.0,485.06577319070084
149.0,Sydney CBD_Jenkins St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,813.0,1584.0,152.0,229.0,17113.3021847,47506.90376558976,92559.57634033724,8881.97954781014,13381.403397687645,45052.67257474748,4499.423849877505
150.0,Sydney CBD_King St Wharf_Southern End,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,1571.0,3590.0,12229.0960711,0.0,0.0,128464.11467096189,293562.17165420315,0.0,165098.05698324126
151.0,Pyrmont_Darling Island,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,404.0,539.0,4028.0,6004.0,112076.020034,3604.6961685241886,4809.235729788459,35939.89150201839,53570.781672819874,1204.5395612642706,17630.890170801482
152.0,John St Square MLR,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3752.0,5331.0,3575.0,5184.0,190243.612864,19722.08130152681,28021.96572986126,18791.695269978238,27249.272246032782,8299.884428334448,8457.576976054545
153.0,Fish Markets MLR,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1510.0,5170.0,2300.0,4272.0,170909.713255,8835.074211066378,30249.889848485545,13457.397804935541,24995.6536620368,21414.815637419168,11538.255857101258
154.0,Hardwood St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1566.0,1737.0,790.0,1188.0,35693.5671468,43873.451862050584,48664.231088366454,22132.839700523604,33283.30830914182,4790.77922631587,11150.46860861822
155.0,Experiment St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,938.0,983.0,488.0,835.0,26340.3678745,35610.74030815165,37319.14469393718,18526.696450296382,31700.392491798113,1708.4043857855286,13173.696041501731
156.0,Wentworth Park MLR,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3643.0,4405.0,1423.0,2267.0,128912.908335,28259.388815688686,34170.35622649154,11038.460138546528,17585.515905892466,5910.967410802852,6547.055767345937
157.0,Powerhouse Museum Ultimo,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3806.0,4472.0,3774.0,5622.0,216002.291292,17620.18345840094,20703.484084595115,17472.036881766984,26027.501682377846,3083.3006261941737,8555.464800610862
158.0,Broadway Shopping Centre_Glebe_Mountain St and Small St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3262.0,6785.0,5622.0,8559.0,127790.318143,25526.19046107824,53094.789171801305,43993.94321648739,66976.90501421479,27568.598710723065,22982.961797727403
159.0,UTS_Ultimo_West,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1497.0,2175.0,6182.0,10180.0,186450.68426,8028.932722566346,11665.283013748698,33156.220501606644,54598.88785285598,3636.3502911823525,21442.667351249336
160.0,ABC Ultimo Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,870.0,2883.0,3770.0,4978.0,24653.0166739,35289.798871594634,116943.09212276705,152922.4617769101,201922.5503250553,81653.2932511724,49000.0885481452
161.0,Sydney CBD_Perpetual Trustee Building,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,103.0,151.0,4026.0,7036.0,13745.7199893,7493.241538469988,10985.237595232702,292891.1692609725,511868.4219871343,3491.996056762714,218977.2527261618
162.0,Sydney CBD_Myer Building,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,143.0,270.0,4484.0,6221.0,10138.7144768,14104.352216173063,26630.595093473617,442265.1422190211,613588.6373203681,12526.242877300554,171323.49510134698
163.0,Garden Island,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3953.0,5835.0,5208.0,7465.0,381186.062326,10370.263739127204,15307.485180320575,13662.619163514919,19583.61214586,4937.221441193371,5920.99298234508
164.0,The Finger Wharf Apartments,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,412.0,483.0,315.0,443.0,52090.2136428,7909.3551588254495,9272.375101244399,6047.201152985477,8504.476542135131,1363.0199424189495,2457.275389149654
165.0,Woolloomooloo_Dowling St and Nesbitt St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1969.0,2135.0,673.0,1058.0,151331.184678,13011.197950968308,14108.129824945321,4447.199705942951,6991.288690769156,1096.9318739770133,2544.088984826205
166.0,St Vincents Catholic College,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1961.0,2253.0,881.0,1316.0,86089.0235246,22778.745997039252,26170.583748765646,10233.592668736144,15286.501648191563,3391.8377517263943,5052.908979455418
167.0,Elizabeth Bay House,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3386.0,3659.0,817.0,1238.0,170159.017305,19899.03358416084,21503.415205092886,4801.391151287479,7275.547423860342,1604.3816209320466,2474.1562725728627
168.0,Cook and Phillip Park,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,982.0,1067.0,2279.0,3382.0,91441.3685662,10739.121859151419,11668.679250218498,24923.074049904364,36985.44819516304,929.5573910670792,12062.374145258673
169.0,East Sydney High School,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,977.0,1387.0,2300.0,3418.0,84997.0930345,11494.510754661214,16318.20513481587,27059.748961843186,40213.13997894783,4823.694380154655,13153.391017104645
170.0,Kings Cross Station,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1426.0,1867.0,1184.0,1522.0,102648.539024,13892.063282718427,18188.276401707786,11534.504156198189,14827.2933494372,4296.213118989359,3292.7891932390103
171.0,Kingsgate Shopping Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2765.0,3467.0,2306.0,3369.0,99450.8437088,27802.680167260725,34861.44381189618,23187.334707306774,33876.032362929975,7058.763644635452,10688.6976556232
172.0,El Alamein Fountain,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,877.0,891.0,311.0,456.0,32089.4926058,27329.81822970573,27766.098110225546,9691.645917261667,14210.258965502637,436.2798805198181,4518.61304824097
173.0,St Luke's Hospital,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4064.0,4550.0,910.0,1374.0,205467.094681,19779.322846364303,22144.665096200188,4428.9330192400375,6687.202163116277,2365.342249835885,2258.2691438762395
174.0,Sydney CBD_Sky Garden,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,3480.0,5151.0,8448.47352148,0.0,0.0,411908.7301572527,609695.9393793128,0.0,197787.2092220601
175.0,National Art School,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,408.0,521.0,2442.0,3827.0,54079.3764911,7544.465681240717,9633.98681354513,45155.84606272017,70766.34843653976,2089.521132304414,25610.50237381959
176.0,Australian Museum Darlinghurst,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,388.0,466.0,933.0,1448.0,44556.3558147,8708.073021357624,10458.665020496528,20939.773528161506,32498.16941991196,1750.5919991389037,11558.395891750453
177.0,Darlinghurst_College La and Francis St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,438.0,1219.0,86.0,118.0,7837.56208128,55884.72479805449,155533.05828499643,10972.799846193348,15055.702114544361,99648.33348694193,4082.902268351014
178.0,SCEGGS_Darlinghurst,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1665.0,1883.0,1677.0,2536.0,150101.893718,11092.464983340416,12544.81174992793,11172.410676914042,16895.18990855934,1452.3467665875141,5722.779231645298
179.0,Darlinghurst Rd and William St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2096.0,2370.0,853.0,1273.0,103746.997706,20202.99426822625,22844.034549473385,8221.924671181772,12270.234591341612,2641.040281247133,4048.3099201598397
180.0,Belvedere Bridge Darlinghurst,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3245.0,3949.0,1360.0,2053.0,195724.383761,16579.436540530816,20176.33124762903,6948.546593257908,10489.23982055771,3596.894707098214,3540.693227299802
181.0,Marriott Hotel,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,151.0,243.0,443.0,673.0,8356.21778222,18070.37632758822,29080.142037112168,53014.41531868597,80538.82959249584,11009.765709523948,27524.414273809867
182.0,St Vincent's Caritas Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1797.0,2893.0,1451.0,2224.0,96565.1479534,18609.19843324,29959.049007992944,15026.125167852666,23031.08364803882,11349.850574752945,8004.958480186155
183.0,St Vincent's Hospital,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,553.0,707.0,4343.0,6806.0,109892.86445,5032.173861039073,6433.538733733499,39520.309364362925,61933.04755557312,1401.3648726944257,22412.738191210192
184.0,Darlinghurst_Little Oxford St and Crown St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,743.0,756.0,622.0,906.0,37771.2877507,19671.02643955342,20015.20321440429,16467.534919787657,23986.473693452757,344.17677485086824,7518.938773665101
185.0,Paddington_Flinders St and Taylor St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,758.0,899.0,320.0,472.0,46879.1072531,16169.249894362596,19176.986352284926,6826.068556986847,10068.4511215556,3007.7364579223304,3242.382564568752
186.0,Darling Island_Pyremont Park,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1406.0,1873.0,2510.0,3741.0,142837.368918,9843.362494356472,13112.815044046709,17572.432333452878,26190.625242807655,3269.452549690237,8618.192909354777
187.0,City Star Casino,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,455.0,607.0,9507.0,14171.0,126462.592275,3597.901891893667,4799.838348086717,75176.38084886395,112056.85210994541,1201.9364561930497,36880.47126108146
188.0,Oxford Square,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2079.0,3129.0,2990.0,4675.0,47579.9199895,43694.90323772711,65763.03618607412,62841.63572910247,98255.7347938308,22068.132948347018,35414.099064728325
189.0,Goulburn St and Brisbane St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,335.0,501.0,1630.0,2504.0,29150.9987923,11491.88754686812,17186.375107405758,55915.75134744787,85897.57139509784,5694.487560537638,29981.82004764997
190.0,Sydney Police Centre,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,67.0,155.0,818.0,1200.0,30316.6501223,2210.0067035677152,5112.702075417849,26981.872888334197,39582.209616138185,2902.695371850134,12600.336727803988
191.0,Darlinghurst_Lower Darling St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,273.0,472.0,208.0,333.0,10865.4684797,25125.46978623582,43440.37267070808,19143.21507522729,30647.551057935998,18314.90288447226,11504.335982708708
192.0,Campbell St and Mary St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,770.0,1195.0,1304.0,2040.0,27883.4625566,27614.934782113043,42856.94423977284,46766.071371266764,73161.64539676702,15242.009457659798,26395.57402550026
193.0,Campbell St and Riley St,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1395.0,1750.0,1629.0,2640.0,87823.0285289,15884.21651322291,19926.43648612193,18548.665734795784,30060.452756206796,4042.21997289902,11511.787021411012
194.0,Centennial Plaza,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3.0,11.0,2897.0,4343.0,19079.8743042,157.23374023169632,576.5237141828865,151835.38181707473,227622.04460875236,419.2899739511902,75786.66279167763
