TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056,LOC_PID,NSW_LOCA_2,LGA_NAME16_2,Split_id,merge_id,Pop_2016,Pop_BuildO,LGA_CODE16_2,TZ16_CODE_2,Precinct_2,Sub-precin_2,Area,layer,path
"931",Burwood (A),"11300",OutWSPP,OutWSPP,"616","1138",,,Burwood (A),,"147","7662","7878","11300",,,,Croydon - Burwood Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1848",Willoughby (C),"18250",OutWSPP,OutWSPP,"515","651",,,Willoughby (C),,"143","6279","6127","18250",,,,North Willoughby - Willoughby East,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1850",Willoughby (C),"18250",OutWSPP,OutWSPP,"1300","1789",,,Willoughby (C),,"143","6279","6127","18250",,,,North Willoughby - Willoughby East,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1851",Willoughby (C),"18250",OutWSPP,OutWSPP,"672","785",,,Willoughby (C),,"143","6279","6127","18250",,,,North Willoughby - Willoughby East,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4004",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"233","347",,,Blacktown (C),,"141","2851","2898","10750",,,,Dharruk,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3100",Camden (A),"11450",Rural,Rural_Camden (A),"45","110",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3104",Camden (A),"11450",Rural,Rural_Camden (A),"985","2887",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3650",Camden (A),"11450",SWGA,South Creek West,"2","5",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3651",Camden (A),"11450",SWGA,South Creek West,"13","72",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3652",Camden (A),"11450",SWGA,South Creek West,"49","129",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3657",Camden (A),"11450",SWGA,South Creek West,"12","156",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3659",Camden (A),"11450",SWGA,Lowes Creek Maryland,"35","199",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3661",Camden (A),"11450",Rural,Rural_Camden (A),"181","467",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3667",Camden (A),"11450",Rural,Rural_Camden (A),"30","78",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3668",Camden (A),"11450",SWGA,Lowes Creek Maryland,"33","918",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3669",Camden (A),"11450",SWGA,South Creek West,"25","4428",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3671",Camden (A),"11450",SWGA,South Creek West,"28","808",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3672",Camden (A),"11450",SWGA,Pondicherry,"37","910",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3677",Camden (A),"11450",Rural,Rural_Camden (A),"75","195",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3678",Camden (A),"11450",SWGA,Oran Park,"35","90",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3679",Camden (A),"11450",SWGA,Oran Park,"15","357",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3680",Camden (A),"11450",SWGA,Oran Park,"5","14",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3682",Camden (A),"11450",Rural,Rural_Camden (A),"349","949",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3683",Camden (A),"11450",SWGA,Oran Park,"26","894",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3684",Camden (A),"11450",SWGA,Oran Park,"22","58",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3685",Camden (A),"11450",SWGA,Oran Park,"822","5051",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3688",Camden (A),"11450",Rural,Rural_Camden (A),"116","321",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3689",Camden (A),"11450",SWGA,Catherine Fields (Part),"127","2387",,,Camden (A),,"135","9936","70791","11450",,,,Grasmere - Ellis Lane - Cawdor - Bickley Vale - Cobbitty Hills - Oran Park - Bringelly - Rossmore,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3101",Camden (A),"11450",Camden,Camden,"3276","8445",,,Camden (A),,"163","7942","8695","11450",,,,Camden,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3102",Camden (A),"11450",Camden,Camden,"519","1568",,,Camden (A),,"163","7942","8695","11450",,,,Camden,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3103",Camden (A),"11450",Camden,Camden,"494","1482",,,Camden (A),,"163","7942","8695","11450",,,,Camden,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3105",Camden (A),"11450",Camden South,Camden South,"510","1207",,,Camden (A),,"163","7942","8695","11450",,,,Camden,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2007",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"62","83",,,Northern Beaches (A),,"158","2193","2339","15990",,,,Church Point - Scotland Island - Ku-ring-gai Chase,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2008",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"87","138",,,Northern Beaches (A),,"158","2193","2339","15990",,,,Church Point - Scotland Island - Ku-ring-gai Chase,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2009",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"361","537",,,Northern Beaches (A),,"158","2193","2339","15990",,,,Church Point - Scotland Island - Ku-ring-gai Chase,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2170",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"763","1233",,,Northern Beaches (A),,"158","2193","2339","15990",,,,Church Point - Scotland Island - Ku-ring-gai Chase,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2129",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"4391","5502",,,Northern Beaches (A),,"156","9335","11174","15990",,,,Belrose - Oxford Falls,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2130",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"823","1289",,,Northern Beaches (A),,"156","9335","11174","15990",,,,Belrose - Oxford Falls,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2131",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"848","1308",,,Northern Beaches (A),,"156","9335","11174","15990",,,,Belrose - Oxford Falls,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2132",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"167","253",,,Northern Beaches (A),,"156","9335","11174","15990",,,,Belrose - Oxford Falls,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2133",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"903","1306",,,Northern Beaches (A),,"156","9335","11174","15990",,,,Belrose - Oxford Falls,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3116",Camden (A),"11450",Spring Farm,Spring Farm,"263","984",,,Camden (A),,"498","6200","7267","11450",,,,Elderslie,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3117",Camden (A),"11450",Camden,Camden,"574","2145",,,Camden (A),,"498","6200","7267","11450",,,,Elderslie,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"330",Sydney (C),"17200",OutWSPP,OutWSPP,"1183","1583",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"175",Sydney (C),"17200",OutWSPP,OutWSPP,"2442","3827",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"176",Sydney (C),"17200",OutWSPP,OutWSPP,"933","1448",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"177",Sydney (C),"17200",OutWSPP,OutWSPP,"86","118",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"178",Sydney (C),"17200",OutWSPP,OutWSPP,"1677","2536",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"179",Sydney (C),"17200",OutWSPP,OutWSPP,"853","1273",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"180",Sydney (C),"17200",OutWSPP,OutWSPP,"1360","2053",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"181",Sydney (C),"17200",OutWSPP,OutWSPP,"443","673",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"182",Sydney (C),"17200",OutWSPP,OutWSPP,"1451","2224",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"183",Sydney (C),"17200",OutWSPP,OutWSPP,"4343","6806",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"184",Sydney (C),"17200",OutWSPP,OutWSPP,"622","906",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"185",Sydney (C),"17200",OutWSPP,OutWSPP,"320","472",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"257",Sydney (C),"17200",OutWSPP,OutWSPP,"312","477",,,Sydney (C),,"497","105406","185871","17200",,,,Crown - Baptist Streets - Green Square - Alexandria - Redfern - Waterloo,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
