TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056
"5011",Penrith (C),"16350",St Marys,St Marys,"1173","3707"
"5012",Penrith (C),"16350",St Marys,St Marys,"632","1688"
"5013",Penrith (C),"16350",St Marys,St Marys,"2414","4336"
"5014",Penrith (C),"16350",St Marys,St Marys,"1835","3483"
"5015",Penrith (C),"16350",St Marys,St Marys,"690","2349"
"5016",Penrith (C),"16350",St Marys,St Marys,"1487","2689"
"5017",Penrith (C),"16350",St Marys,St Marys,"1066","1866"
"5018",Penrith (C),"16350",St Marys,St Marys,"1566","4949"
"5019",Penrith (C),"16350",St Marys,St Marys,"162","577"
"5021",Penrith (C),"16350",St Marys,St Marys,"894","2945"
"5022",Penrith (C),"16350",St Marys,St Marys,"15","40"
"1318",Parramatta (C),"16260",OutWSPP,OutWSPP,"187","305"
"1319",Parramatta (C),"16260",OutWSPP,OutWSPP,"163","271"
"1320",Parramatta (C),"16260",OutWSPP,OutWSPP,"1064","1681"
"1321",Parramatta (C),"16260",OutWSPP,OutWSPP,"2965","5119"
"1322",Parramatta (C),"16260",OutWSPP,OutWSPP,"5290","8590"
"1323",Parramatta (C),"16260",OutWSPP,OutWSPP,"3454","5375"
"1324",Parramatta (C),"16260",OutWSPP,OutWSPP,"2450","4112"
"1325",Parramatta (C),"16260",OutWSPP,OutWSPP,"746","1181"
"1326",Parramatta (C),"16260",OutWSPP,OutWSPP,"8045","19420"
"1327",Parramatta (C),"16260",OutWSPP,OutWSPP,"391","625"
"1328",Parramatta (C),"16260",OutWSPP,OutWSPP,"415","915"
"1329",Parramatta (C),"16260",OutWSPP,OutWSPP,"122","192"
"1330",Parramatta (C),"16260",OutWSPP,OutWSPP,"34","54"
"1331",Parramatta (C),"16260",OutWSPP,OutWSPP,"3664","8844"
"1332",Parramatta (C),"16260",OutWSPP,OutWSPP,"2532","5582"
"1351",Cumberland (A),"12380",OutWSPP,OutWSPP,"182","298"
"1302",Cumberland (A),"12380",OutWSPP,OutWSPP,"1114","1464"
"1307",Cumberland (A),"12380",OutWSPP,OutWSPP,"374","566"
"1308",Cumberland (A),"12380",OutWSPP,OutWSPP,"720","1198"
"1309",Cumberland (A),"12380",OutWSPP,OutWSPP,"1813","2926"
"1310",Cumberland (A),"12380",OutWSPP,OutWSPP,"236","366"
"1311",Cumberland (A),"12380",OutWSPP,OutWSPP,"1985","3309"
"1312",Cumberland (A),"12380",OutWSPP,OutWSPP,"46","80"
"1316",Cumberland (A),"12380",OutWSPP,OutWSPP,"624","1007"
"1300",Cumberland (A),"12380",OutWSPP,OutWSPP,"2470","4395"
"1301",Cumberland (A),"12380",OutWSPP,OutWSPP,"1130","1975"
"1303",Cumberland (A),"12380",OutWSPP,OutWSPP,"455","2011"
"1304",Cumberland (A),"12380",OutWSPP,OutWSPP,"471","1160"
"1305",Cumberland (A),"12380",OutWSPP,OutWSPP,"5","8"
"1306",Cumberland (A),"12380",OutWSPP,OutWSPP,"131","215"
"1313",Cumberland (A),"12380",OutWSPP,OutWSPP,"253","400"
"1314",Cumberland (A),"12380",OutWSPP,OutWSPP,"162","269"
"1315",Cumberland (A),"12380",OutWSPP,OutWSPP,"2479","3738"
"1317",Cumberland (A),"12380",OutWSPP,OutWSPP,"123","217"
"1340",Cumberland (A),"12380",OutWSPP,OutWSPP,"14","22"
"1343",Cumberland (A),"12380",OutWSPP,OutWSPP,"959","1497"
"1344",Cumberland (A),"12380",OutWSPP,OutWSPP,"179","292"
"1333",Cumberland (A),"12380",OutWSPP,OutWSPP,"3092","6840"
"1334",Cumberland (A),"12380",OutWSPP,OutWSPP,"977","1558"
"1335",Cumberland (A),"12380",OutWSPP,OutWSPP,"566","938"
"1336",Cumberland (A),"12380",OutWSPP,OutWSPP,"1204","1999"
"1337",Cumberland (A),"12380",OutWSPP,OutWSPP,"3425","4994"
"1338",Cumberland (A),"12380",OutWSPP,OutWSPP,"229","341"
"1339",Cumberland (A),"12380",OutWSPP,OutWSPP,"398","596"
"1341",Cumberland (A),"12380",OutWSPP,OutWSPP,"1123","1792"
"1342",Cumberland (A),"12380",OutWSPP,OutWSPP,"45","70"
"1346",Cumberland (A),"12380",OutWSPP,OutWSPP,"1346","2362"
"1349",Cumberland (A),"12380",OutWSPP,OutWSPP,"1501","3320"
"1345",Cumberland (A),"12380",OutWSPP,OutWSPP,"1903","2892"
"1347",Cumberland (A),"12380",OutWSPP,OutWSPP,"659","1065"
"1348",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"771","1079"
"1096",Parramatta (C),"16260",OutWSPP,OutWSPP,"5","9"
"1100",Parramatta (C),"16260",OutWSPP,OutWSPP,"223","339"
"1101",Parramatta (C),"16260",OutWSPP,OutWSPP,"460","772"
"1102",Parramatta (C),"16260",OutWSPP,OutWSPP,"494","862"
"1103",Parramatta (C),"16260",OutWSPP,OutWSPP,"272","424"
"1104",Parramatta (C),"16260",OutWSPP,OutWSPP,"14","24"
"1105",Parramatta (C),"16260",OutWSPP,OutWSPP,"1933","3164"
"1106",Parramatta (C),"16260",OutWSPP,OutWSPP,"680","1149"
"1107",Parramatta (C),"16260",OutWSPP,OutWSPP,"502","916"
"1108",Parramatta (C),"16260",OutWSPP,OutWSPP,"318","550"
"1109",Parramatta (C),"16260",OutWSPP,OutWSPP,"445","728"
"1110",Parramatta (C),"16260",OutWSPP,OutWSPP,"107","183"
"1198",Parramatta (C),"16260",OutWSPP,OutWSPP,"9","16"
"1111",Parramatta (C),"16260",OutWSPP,OutWSPP,"493","839"
"1112",Parramatta (C),"16260",OutWSPP,OutWSPP,"76","147"
"1113",Parramatta (C),"16260",OutWSPP,OutWSPP,"213","362"
"1114",Parramatta (C),"16260",OutWSPP,OutWSPP,"423","549"
"1115",Parramatta (C),"16260",OutWSPP,OutWSPP,"301","512"
"1116",Parramatta (C),"16260",OutWSPP,OutWSPP,"19","32"
"1117",Parramatta (C),"16260",OutWSPP,OutWSPP,"103","198"
"1118",Parramatta (C),"16260",OutWSPP,OutWSPP,"277","444"
"1119",Parramatta (C),"16260",OutWSPP,OutWSPP,"655","1260"
"1120",Parramatta (C),"16260",OutWSPP,OutWSPP,"878","1134"
"1121",Parramatta (C),"16260",OutWSPP,OutWSPP,"2757","3250"
"1122",Parramatta (C),"16260",OutWSPP,OutWSPP,"688","995"
"1123",Parramatta (C),"16260",OutWSPP,OutWSPP,"244","377"
"1124",Parramatta (C),"16260",OutWSPP,OutWSPP,"509","794"
"1125",Parramatta (C),"16260",OutWSPP,OutWSPP,"644","832"
"1126",Parramatta (C),"16260",OutWSPP,OutWSPP,"7776","10051"
"1127",Parramatta (C),"16260",OutWSPP,OutWSPP,"326","549"
"1128",Parramatta (C),"16260",OutWSPP,OutWSPP,"179","280"
"1129",Parramatta (C),"16260",OutWSPP,OutWSPP,"180","289"
"1130",Parramatta (C),"16260",OutWSPP,OutWSPP,"227","374"
"1131",Parramatta (C),"16260",OutWSPP,OutWSPP,"305","482"
"1132",Parramatta (C),"16260",OutWSPP,OutWSPP,"635","1083"
"1133",Parramatta (C),"16260",OutWSPP,OutWSPP,"105","173"
"1134",Parramatta (C),"16260",OutWSPP,OutWSPP,"189","309"
"1135",Parramatta (C),"16260",OutWSPP,OutWSPP,"7","11"
"1200",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"1176","2069"
"1201",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"297","511"
"1202",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"2140","2489"
"1203",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"986","1612"
"1204",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"1166","1491"
"1205",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"3019","3179"
"1206",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"301","511"
"1207",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"322","507"
"1210",Fairfield (C),"12850",Established,Established_Fairfield (C),"1406","2242"
"1211",Fairfield (C),"12850",Established,Established_Fairfield (C),"3425","4347"
"1212",Fairfield (C),"12850",Established,Established_Fairfield (C),"428","636"
"1213",Fairfield (C),"12850",Established,Established_Fairfield (C),"447","740"
"1214",Fairfield (C),"12850",Established,Established_Fairfield (C),"218","421"
"1215",Fairfield (C),"12850",Villawood,Villawood,"140","248"
"1216",Fairfield (C),"12850",Established,Established_Fairfield (C),"802","1772"
"1217",Fairfield (C),"12850",Established,Established_Fairfield (C),"122","203"
"1209",Parramatta (C),"16260",OutWSPP,OutWSPP,"68","97"
"1218",Parramatta (C),"16260",OutWSPP,OutWSPP,"7","13"
"1219",Parramatta (C),"16260",OutWSPP,OutWSPP,"1271","2199"
"1220",Parramatta (C),"16260",OutWSPP,OutWSPP,"126","217"
"1221",Cumberland (A),"12380",OutWSPP,OutWSPP,"526","664"
"1222",Parramatta (C),"16260",OutWSPP,OutWSPP,"1541","2200"
"1223",Cumberland (A),"12380",OutWSPP,OutWSPP,"293","470"
"1224",Cumberland (A),"12380",OutWSPP,OutWSPP,"1232","2129"
"1225",Cumberland (A),"12380",OutWSPP,OutWSPP,"507","868"
"1226",Cumberland (A),"12380",OutWSPP,OutWSPP,"187","287"
"1227",Cumberland (A),"12380",OutWSPP,OutWSPP,"1033","1131"
"1228",Cumberland (A),"12380",OutWSPP,OutWSPP,"21","31"
"1229",Cumberland (A),"12380",OutWSPP,OutWSPP,"479","713"
"1230",Cumberland (A),"12380",OutWSPP,OutWSPP,"301","409"
"1231",Cumberland (A),"12380",OutWSPP,OutWSPP,"361","571"
"1234",Cumberland (A),"12380",OutWSPP,OutWSPP,"555","799"
"1235",Cumberland (A),"12380",OutWSPP,OutWSPP,"251","423"
"1236",Cumberland (A),"12380",OutWSPP,OutWSPP,"357","624"
"1237",Cumberland (A),"12380",OutWSPP,OutWSPP,"81","121"
"1238",Cumberland (A),"12380",OutWSPP,OutWSPP,"3654","5071"
"1239",Cumberland (A),"12380",OutWSPP,OutWSPP,"24","35"
"1240",Cumberland (A),"12380",OutWSPP,OutWSPP,"27","41"
"1241",Cumberland (A),"12380",OutWSPP,OutWSPP,"221","329"
"1242",Cumberland (A),"12380",OutWSPP,OutWSPP,"814","1326"
"1243",Cumberland (A),"12380",OutWSPP,OutWSPP,"453","783"
"1244",Cumberland (A),"12380",OutWSPP,OutWSPP,"264","391"
"1245",Cumberland (A),"12380",OutWSPP,OutWSPP,"345","584"
"1246",Cumberland (A),"12380",OutWSPP,OutWSPP,"0","0"
"1249",Cumberland (A),"12380",OutWSPP,OutWSPP,"226","406"
"1250",Cumberland (A),"12380",OutWSPP,OutWSPP,"183","295"
"1251",Cumberland (A),"12380",OutWSPP,OutWSPP,"22","33"
"1252",Cumberland (A),"12380",OutWSPP,OutWSPP,"468","740"
"1253",Cumberland (A),"12380",OutWSPP,OutWSPP,"506","851"
"1254",Cumberland (A),"12380",OutWSPP,OutWSPP,"295","480"
"1255",Cumberland (A),"12380",OutWSPP,OutWSPP,"242","421"
"1256",Cumberland (A),"12380",OutWSPP,OutWSPP,"479","743"
"1257",Cumberland (A),"12380",OutWSPP,OutWSPP,"2026","2399"
"1260",Cumberland (A),"12380",OutWSPP,OutWSPP,"496","831"
"1261",Cumberland (A),"12380",OutWSPP,OutWSPP,"483","861"
"1262",Cumberland (A),"12380",OutWSPP,OutWSPP,"307","515"
"1263",Cumberland (A),"12380",OutWSPP,OutWSPP,"820","1219"
"1264",Cumberland (A),"12380",OutWSPP,OutWSPP,"6","9"
"1265",Cumberland (A),"12380",OutWSPP,OutWSPP,"99","166"
"1266",Cumberland (A),"12380",OutWSPP,OutWSPP,"480","738"
"1267",Cumberland (A),"12380",OutWSPP,OutWSPP,"251","420"
"1270",Cumberland (A),"12380",OutWSPP,OutWSPP,"249","420"
"1271",Cumberland (A),"12380",OutWSPP,OutWSPP,"249","428"
"1272",Cumberland (A),"12380",OutWSPP,OutWSPP,"386","612"
"1273",Cumberland (A),"12380",OutWSPP,OutWSPP,"129","201"
"1274",Cumberland (A),"12380",OutWSPP,OutWSPP,"445","602"
"1275",Cumberland (A),"12380",OutWSPP,OutWSPP,"468","767"
"1276",Cumberland (A),"12380",OutWSPP,OutWSPP,"169","281"
"1277",Cumberland (A),"12380",OutWSPP,OutWSPP,"2933","4829"
"1278",Cumberland (A),"12380",OutWSPP,OutWSPP,"427","742"
"1279",Cumberland (A),"12380",OutWSPP,OutWSPP,"261","431"
"1280",Cumberland (A),"12380",OutWSPP,OutWSPP,"193","306"
"1281",Cumberland (A),"12380",OutWSPP,OutWSPP,"722","1189"
"1283",Cumberland (A),"12380",OutWSPP,OutWSPP,"3499","4469"
"1284",Cumberland (A),"12380",OutWSPP,OutWSPP,"3781","4711"
"1285",Cumberland (A),"12380",OutWSPP,OutWSPP,"3124","3723"
"1286",Cumberland (A),"12380",OutWSPP,OutWSPP,"2073","2521"
"1289",Cumberland (A),"12380",OutWSPP,OutWSPP,"3714","4274"
"1014",Parramatta (C),"16260",OutWSPP,OutWSPP,"868","1321"
"1015",Parramatta (C),"16260",OutWSPP,OutWSPP,"1142","1867"
"1016",Parramatta (C),"16260",OutWSPP,OutWSPP,"42","69"
"1017",Parramatta (C),"16260",OutWSPP,OutWSPP,"228","368"
"1018",Parramatta (C),"16260",OutWSPP,OutWSPP,"1483","2927"
"1019",Parramatta (C),"16260",OutWSPP,OutWSPP,"423","777"
"1020",Parramatta (C),"16260",OutWSPP,OutWSPP,"6","9"
"1021",Parramatta (C),"16260",OutWSPP,OutWSPP,"662","1575"
"1022",Parramatta (C),"16260",OutWSPP,OutWSPP,"617","929"
"1023",Parramatta (C),"16260",OutWSPP,OutWSPP,"790","1346"
"1024",Parramatta (C),"16260",OutWSPP,OutWSPP,"839","1607"
"1025",Parramatta (C),"16260",OutWSPP,OutWSPP,"1533","2613"
"1026",Parramatta (C),"16260",OutWSPP,OutWSPP,"624","1040"
"1027",Parramatta (C),"16260",OutWSPP,OutWSPP,"562","905"
"1028",Parramatta (C),"16260",OutWSPP,OutWSPP,"468","761"
"1029",Parramatta (C),"16260",OutWSPP,OutWSPP,"71","115"
"1031",Parramatta (C),"16260",OutWSPP,OutWSPP,"134","218"
"1032",Parramatta (C),"16260",OutWSPP,OutWSPP,"1544","2527"
"1033",Parramatta (C),"16260",OutWSPP,OutWSPP,"2304","3233"
"1034",Parramatta (C),"16260",OutWSPP,OutWSPP,"313","499"
"1035",Parramatta (C),"16260",OutWSPP,OutWSPP,"10","15"
"1036",Parramatta (C),"16260",OutWSPP,OutWSPP,"164","377"
"1037",Parramatta (C),"16260",OutWSPP,OutWSPP,"109","249"
"1038",Parramatta (C),"16260",OutWSPP,OutWSPP,"207","303"
"1039",Parramatta (C),"16260",OutWSPP,OutWSPP,"163","267"
"1040",Parramatta (C),"16260",OutWSPP,OutWSPP,"905","1457"
"1041",Parramatta (C),"16260",OutWSPP,OutWSPP,"301","483"
"1042",Parramatta (C),"16260",OutWSPP,OutWSPP,"159","246"
"1043",Parramatta (C),"16260",OutWSPP,OutWSPP,"1028","1531"
"1044",Parramatta (C),"16260",OutWSPP,OutWSPP,"1729","2595"
"1045",Parramatta (C),"16260",OutWSPP,OutWSPP,"12704","25423"
"1046",Parramatta (C),"16260",OutWSPP,OutWSPP,"1193","2475"
"1047",Parramatta (C),"16260",OutWSPP,OutWSPP,"164","377"
"1048",Parramatta (C),"16260",OutWSPP,OutWSPP,"806","1573"
"1030",Parramatta (C),"16260",OutWSPP,OutWSPP,"2150","4134"
"1049",Parramatta (C),"16260",OutWSPP,OutWSPP,"3018","5617"
"1050",Parramatta (C),"16260",OutWSPP,OutWSPP,"3578","7426"
"1051",Parramatta (C),"16260",OutWSPP,OutWSPP,"132","274"
"1052",Parramatta (C),"16260",OutWSPP,OutWSPP,"3309","6159"
"1053",Parramatta (C),"16260",OutWSPP,OutWSPP,"5269","10934"
"1054",Parramatta (C),"16260",OutWSPP,OutWSPP,"3714","6749"
"1055",Parramatta (C),"16260",OutWSPP,OutWSPP,"2416","4646"
"1056",Parramatta (C),"16260",OutWSPP,OutWSPP,"440","879"
"1057",Parramatta (C),"16260",OutWSPP,OutWSPP,"3558","7321"
"1058",Parramatta (C),"16260",OutWSPP,OutWSPP,"5614","21779"
"1059",Parramatta (C),"16260",OutWSPP,OutWSPP,"3895","8925"
"1060",Parramatta (C),"16260",OutWSPP,OutWSPP,"18","27"
"1061",Parramatta (C),"16260",OutWSPP,OutWSPP,"1061","1661"
"1062",Parramatta (C),"16260",OutWSPP,OutWSPP,"703","1349"
"1063",Parramatta (C),"16260",OutWSPP,OutWSPP,"326","569"
"1064",Parramatta (C),"16260",OutWSPP,OutWSPP,"308","6638"
"1065",Parramatta (C),"16260",OutWSPP,OutWSPP,"781","6557"
"1066",Parramatta (C),"16260",OutWSPP,OutWSPP,"183","305"
"1067",Parramatta (C),"16260",OutWSPP,OutWSPP,"472","792"
"1068",Parramatta (C),"16260",OutWSPP,OutWSPP,"1235","3121"
"1069",Parramatta (C),"16260",OutWSPP,OutWSPP,"187","323"
"1070",Parramatta (C),"16260",OutWSPP,OutWSPP,"388","575"
"1071",Parramatta (C),"16260",OutWSPP,OutWSPP,"594","980"
"1072",Parramatta (C),"16260",OutWSPP,OutWSPP,"200","325"
"1073",Parramatta (C),"16260",OutWSPP,OutWSPP,"2639","4795"
"1074",Parramatta (C),"16260",OutWSPP,OutWSPP,"3377","6137"
"1085",Parramatta (C),"16260",OutWSPP,OutWSPP,"2271","4126"
"1091",Parramatta (C),"16260",OutWSPP,OutWSPP,"615","1323"
"1092",Parramatta (C),"16260",OutWSPP,OutWSPP,"2393","4334"
"1093",Parramatta (C),"16260",OutWSPP,OutWSPP,"1386","2852"
"1095",Parramatta (C),"16260",OutWSPP,OutWSPP,"103","399"
"1097",Parramatta (C),"16260",OutWSPP,OutWSPP,"148","3201"
"1099",Parramatta (C),"16260",OutWSPP,OutWSPP,"561","4714"
"1075",Parramatta (C),"16260",OutWSPP,OutWSPP,"201","325"
"1076",Parramatta (C),"16260",OutWSPP,OutWSPP,"279","448"
"1077",Parramatta (C),"16260",OutWSPP,OutWSPP,"1095","1539"
"1078",Parramatta (C),"16260",OutWSPP,OutWSPP,"180","287"
"1079",Parramatta (C),"16260",OutWSPP,OutWSPP,"235","385"
"1080",Parramatta (C),"16260",OutWSPP,OutWSPP,"254","398"
"1081",Parramatta (C),"16260",OutWSPP,OutWSPP,"20","30"
"1082",Parramatta (C),"16260",OutWSPP,OutWSPP,"1144","1710"
"1083",Parramatta (C),"16260",OutWSPP,OutWSPP,"246","397"
"1084",Parramatta (C),"16260",OutWSPP,OutWSPP,"241","406"
"1087",Parramatta (C),"16260",OutWSPP,OutWSPP,"127","199"
"1088",Parramatta (C),"16260",OutWSPP,OutWSPP,"2153","3412"
"1089",Parramatta (C),"16260",OutWSPP,OutWSPP,"503","833"
"1090",Parramatta (C),"16260",OutWSPP,OutWSPP,"130","210"
"1000",Cumberland (A),"12380",OutWSPP,OutWSPP,"507","839"
"1001",Cumberland (A),"12380",OutWSPP,OutWSPP,"4658","6574"
"1002",Cumberland (A),"12380",OutWSPP,OutWSPP,"321","492"
"1003",Cumberland (A),"12380",OutWSPP,OutWSPP,"481","844"
"1004",Cumberland (A),"12380",OutWSPP,OutWSPP,"269","447"
"1008",Cumberland (A),"12380",OutWSPP,OutWSPP,"402","596"
"999",Cumberland (A),"12380",OutWSPP,OutWSPP,"3","6"
"1005",Cumberland (A),"12380",OutWSPP,OutWSPP,"387","573"
"1006",Cumberland (A),"12380",OutWSPP,OutWSPP,"982","1675"
"1007",Cumberland (A),"12380",OutWSPP,OutWSPP,"253","424"
"1009",Cumberland (A),"12380",OutWSPP,OutWSPP,"12","20"
"1010",Cumberland (A),"12380",OutWSPP,OutWSPP,"527","868"
"1011",Cumberland (A),"12380",OutWSPP,OutWSPP,"270","456"
"1012",Cumberland (A),"12380",OutWSPP,OutWSPP,"323","533"
"1013",Cumberland (A),"12380",OutWSPP,OutWSPP,"366","619"
"1400",Hornsby (A),"14000",OutWSPP,OutWSPP,"200","333"
"1401",Hornsby (A),"14000",OutWSPP,OutWSPP,"250","430"
"1402",Parramatta (C),"16260",OutWSPP,OutWSPP,"73","217"
"1403",Parramatta (C),"16260",OutWSPP,OutWSPP,"407","712"
"1404",Parramatta (C),"16260",OutWSPP,OutWSPP,"315","508"
"1405",Parramatta (C),"16260",OutWSPP,OutWSPP,"436","748"
"1406",Parramatta (C),"16260",OutWSPP,OutWSPP,"1605","2922"
"1407",Parramatta (C),"16260",OutWSPP,OutWSPP,"1385","3011"
"1408",Parramatta (C),"16260",OutWSPP,OutWSPP,"228","376"
"1409",Parramatta (C),"16260",OutWSPP,OutWSPP,"363","575"
"1410",Parramatta (C),"16260",OutWSPP,OutWSPP,"407","666"
"1413",Hornsby (A),"14000",OutWSPP,OutWSPP,"267","487"
"1414",Hornsby (A),"14000",OutWSPP,OutWSPP,"2540","3975"
"1415",Hornsby (A),"14000",OutWSPP,OutWSPP,"684","1146"
"1416",Hornsby (A),"14000",OutWSPP,OutWSPP,"407","744"
"1417",Hornsby (A),"14000",OutWSPP,OutWSPP,"668","1080"
"1418",Hornsby (A),"14000",OutWSPP,OutWSPP,"131","215"
"1419",Hornsby (A),"14000",OutWSPP,OutWSPP,"227","380"
"1420",Hornsby (A),"14000",OutWSPP,OutWSPP,"1307","2167"
"1421",Hornsby (A),"14000",OutWSPP,OutWSPP,"91","152"
"1422",Hornsby (A),"14000",OutWSPP,OutWSPP,"268","502"
"1500",Ryde (C),"16700",OutWSPP,OutWSPP,"205","370"
"1501",Parramatta (C),"16260",OutWSPP,OutWSPP,"133","191"
"1502",Parramatta (C),"16260",OutWSPP,OutWSPP,"171","286"
"1503",Ryde (C),"16700",OutWSPP,OutWSPP,"212","350"
"1504",Ryde (C),"16700",OutWSPP,OutWSPP,"17","26"
"1505",Ryde (C),"16700",OutWSPP,OutWSPP,"322","523"
"1506",Ryde (C),"16700",OutWSPP,OutWSPP,"2165","3847"
"1507",Ryde (C),"16700",OutWSPP,OutWSPP,"2276","3832"
"1508",Ryde (C),"16700",OutWSPP,OutWSPP,"379","691"
"1509",Ryde (C),"16700",OutWSPP,OutWSPP,"246","438"
"1510",Ryde (C),"16700",OutWSPP,OutWSPP,"238","437"
"1511",Ryde (C),"16700",OutWSPP,OutWSPP,"150","250"
"1512",Ryde (C),"16700",OutWSPP,OutWSPP,"171","291"
"1515",Ryde (C),"16700",OutWSPP,OutWSPP,"137","241"
"1516",Ryde (C),"16700",OutWSPP,OutWSPP,"1922","2891"
"1517",Ryde (C),"16700",OutWSPP,OutWSPP,"759","1239"
"1518",Ryde (C),"16700",OutWSPP,OutWSPP,"1208","1776"
"1519",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"878","1365"
"1520",Ryde (C),"16700",OutWSPP,OutWSPP,"1837","3277"
"1521",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"175","303"
"1522",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"625","1110"
"1525",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"844","1365"
"1526",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"1180","1919"
"1527",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"731","1239"
"1528",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"230","355"
"1529",Hunters Hill (A),"14100",OutWSPP,OutWSPP,"450","672"
"1533",Ryde (C),"16700",OutWSPP,OutWSPP,"172","302"
"1534",Ryde (C),"16700",OutWSPP,OutWSPP,"347","627"
"1535",Ryde (C),"16700",OutWSPP,OutWSPP,"385","626"
"1536",Ryde (C),"16700",OutWSPP,OutWSPP,"8885","14415"
"1537",Ryde (C),"16700",OutWSPP,OutWSPP,"2594","4697"
"1538",Ryde (C),"16700",OutWSPP,OutWSPP,"370","766"
"1539",Ryde (C),"16700",OutWSPP,OutWSPP,"5986","8854"
"1540",Ryde (C),"16700",OutWSPP,OutWSPP,"445","752"
"1541",Ryde (C),"16700",OutWSPP,OutWSPP,"308","553"
"1542",Ryde (C),"16700",OutWSPP,OutWSPP,"213","331"
"1543",Ryde (C),"16700",OutWSPP,OutWSPP,"260","466"
"1544",Ryde (C),"16700",OutWSPP,OutWSPP,"6935","9830"
"1545",Ryde (C),"16700",OutWSPP,OutWSPP,"8240","12088"
"1546",Ryde (C),"16700",OutWSPP,OutWSPP,"116","210"
"1547",Ryde (C),"16700",OutWSPP,OutWSPP,"11983","16756"
"1548",Ryde (C),"16700",OutWSPP,OutWSPP,"4180","6350"
"1549",Ryde (C),"16700",OutWSPP,OutWSPP,"358","625"
"1550",Ryde (C),"16700",OutWSPP,OutWSPP,"4125","5389"
"1551",Ryde (C),"16700",OutWSPP,OutWSPP,"56","87"
"1552",Ryde (C),"16700",OutWSPP,OutWSPP,"648","890"
"1553",Ryde (C),"16700",OutWSPP,OutWSPP,"121","216"
"1554",Ryde (C),"16700",OutWSPP,OutWSPP,"1511","2742"
"1555",Ryde (C),"16700",OutWSPP,OutWSPP,"481","774"
"1556",Ryde (C),"16700",OutWSPP,OutWSPP,"135","225"
"1557",Ryde (C),"16700",OutWSPP,OutWSPP,"673","1135"
"1558",Ryde (C),"16700",OutWSPP,OutWSPP,"9785","15279"
"1559",Ryde (C),"16700",OutWSPP,OutWSPP,"32","57"
"1560",Ryde (C),"16700",OutWSPP,OutWSPP,"412","701"
"1561",Ryde (C),"16700",OutWSPP,OutWSPP,"487","874"
"1562",Ryde (C),"16700",OutWSPP,OutWSPP,"1119","1747"
"1582",Ryde (C),"16700",OutWSPP,OutWSPP,"455","806"
"1583",Ryde (C),"16700",OutWSPP,OutWSPP,"1292","2061"
"1584",Ryde (C),"16700",OutWSPP,OutWSPP,"989","1696"
"1585",Ryde (C),"16700",OutWSPP,OutWSPP,"234","384"
"1586",Ryde (C),"16700",OutWSPP,OutWSPP,"565","1013"
"1587",Ryde (C),"16700",OutWSPP,OutWSPP,"1108","1706"
"1588",Ryde (C),"16700",OutWSPP,OutWSPP,"278","445"
"1589",Ryde (C),"16700",OutWSPP,OutWSPP,"864","1530"
"1590",Ryde (C),"16700",OutWSPP,OutWSPP,"270","476"
"1591",Ryde (C),"16700",OutWSPP,OutWSPP,"341","556"
"1563",Ryde (C),"16700",OutWSPP,OutWSPP,"494","835"
"1578",Ryde (C),"16700",OutWSPP,OutWSPP,"237","383"
"1564",Ryde (C),"16700",OutWSPP,OutWSPP,"236","402"
"1565",Ryde (C),"16700",OutWSPP,OutWSPP,"552","963"
"1566",Ryde (C),"16700",OutWSPP,OutWSPP,"229","414"
"1567",Ryde (C),"16700",OutWSPP,OutWSPP,"414","529"
"1568",Ryde (C),"16700",OutWSPP,OutWSPP,"282","509"
"1569",Ryde (C),"16700",OutWSPP,OutWSPP,"435","765"
"1570",Ryde (C),"16700",OutWSPP,OutWSPP,"260","433"
"1571",Ryde (C),"16700",OutWSPP,OutWSPP,"3251","5018"
"1572",Ryde (C),"16700",OutWSPP,OutWSPP,"202","361"
"1573",Ryde (C),"16700",OutWSPP,OutWSPP,"304","566"
"1574",Ryde (C),"16700",OutWSPP,OutWSPP,"854","1212"
"1575",Ryde (C),"16700",OutWSPP,OutWSPP,"898","1604"
"1576",Ryde (C),"16700",OutWSPP,OutWSPP,"435","664"
"1577",Ryde (C),"16700",OutWSPP,OutWSPP,"377","635"
"1581",Ryde (C),"16700",OutWSPP,OutWSPP,"117","179"
"3600",Liverpool (C),"14900",Established,Established_Liverpool (C),"189","751"
"3601",Liverpool (C),"14900",Established,Established_Liverpool (C),"281","1064"
"3602",Liverpool (C),"14900",Established,Established_Liverpool (C),"289","937"
