MB_ID,lon,lat,T15,T30,pop,NSW_LOCA_2,W15_value,W60_value,A30_value
"10028896",150.6293443000,-33.9559562000,"38","222","0",GREENDALE,"38","847","254388"
"10028897",150.6285418000,-33.9558583000,"37","205","0",GREENDALE,"37","788","250645"
"10028898",150.6470045000,-33.9581082000,"93","413","1",GREENDALE,"93","1495","358240"
"10028899",150.6469056000,-33.9539969000,"158","490","0",GREENDALE,"158","1586","343355"
"10028900",150.6518210000,-33.9586947000,"66","451","0",GREENDALE,"66","1583","379281"
"10028901",150.6520555000,-33.9573569000,"77","453","0",GREENDALE,"77","1630","368519"
"10028902",150.6433001000,-33.9371606000,"168","633","0",GREENDALE,"168","1584","367502"
"10028903",150.6850680000,-33.9326775000,"88","237","0",GREENDALE,"88","1952","558968"
"10028904",150.6499551000,-33.9366048000,"176","746","0",GREENDALE,"176","1821","410154"
"10028905",150.6491525000,-33.9365071000,"192","761","0",GREENDALE,"192","1798","405703"
"10028906",150.6494127000,-33.9584015000,"85","436","0",GREENDALE,"85","1564","373387"
"10028907",150.6512528000,-33.9572591000,"89","457","0",GREENDALE,"89","1620","366665"
"10028908",150.6365689000,-33.9568369000,"82","356","0",GREENDALE,"82","1170","282361"
"10028909",150.6363341000,-33.9581747000,"62","328","0",GREENDALE,"62","1127","277913"
"10028910",150.6496473000,-33.9570637000,"105","465","0",GREENDALE,"105","1577","359882"
"10028911",150.6502155000,-33.9584992000,"72","424","0",GREENDALE,"72","1570","375218"
"10028912",150.6510182000,-33.9585970000,"49","422","0",GREENDALE,"49","1513","377268"
"10028913",150.6504501000,-33.9571614000,"90","455","0",GREENDALE,"90","1609","363262"
"10028914",150.6531291000,-33.9465562000,"166","664","0",GREENDALE,"166","1819","390517"
"10028915",150.6523265000,-33.9464585000,"193","693","0",GREENDALE,"193","1797","382017"
"10028916",150.6709221000,-33.9432555000,"158","583","0",GREENDALE,"158","2560","538222"
"10028917",150.6706879000,-33.9445935000,"122","547","0",GREENDALE,"122","2488","527396"
"10028918",150.6698853000,-33.9444958000,"136","556","0",GREENDALE,"136","2404","519573"
"10028919",150.6532101000,-33.9554478000,"104","526","0",GREENDALE,"104","1678","365098"
"10028920",150.6511538000,-33.9531478000,"140","517","0",GREENDALE,"140","1688","363192"
"10028921",150.6414229000,-33.9478633000,"191","607","0",GREENDALE,"191","1464","324263"
"10028922",150.6406202000,-33.9477655000,"190","590","0",GREENDALE,"190","1426","318249"
"10028923",150.6640324000,-33.9451504000,"131","610","0",GREENDALE,"131","2178","483410"
"10028924",150.6637981000,-33.9464882000,"129","604","0",GREENDALE,"129","2197","477214"
"10028925",150.6648351000,-33.9452480000,"147","638","0",GREENDALE,"147","2313","489943"
"10028926",150.6646007000,-33.9465859000,"132","636","0",GREENDALE,"132","2234","481151"
"10028927",150.6565742000,-33.9456092000,"185","692","0",GREENDALE,"185","1944","416626"
"10028928",150.6398176000,-33.9476677000,"178","566","0",GREENDALE,"178","1382","313610"
"10028929",150.6520919000,-33.9477964000,"172","607","0",GREENDALE,"172","1727","376150"
"10028930",150.6573768000,-33.9457069000,"181","683","0",GREENDALE,"181","1968","421163"
"10028931",150.6466710000,-33.9553348000,"118","429","0",GREENDALE,"118","1486","340159"
"10028932",150.6458683000,-33.9552370000,"142","456","0",GREENDALE,"142","1525","335170"
"10028933",150.6517219000,-33.9545834000,"114","492","0",GREENDALE,"114","1677","362027"
"10028934",150.6474737000,-33.9554325000,"133","456","0",GREENDALE,"133","1563","342144"
"10028935",150.6360010000,-33.9554012000,"100","387","0",GREENDALE,"100","1174","279733"
"10028936",150.6357662000,-33.9567391000,"63","315","0",GREENDALE,"63","1070","279798"
"10028937",150.6410520000,-33.9546503000,"131","450","0",GREENDALE,"131","1376","292967"
"10028938",150.6408173000,-33.9559881000,"117","419","0",GREENDALE,"117","1346","301811"
"10028939",150.6400146000,-33.9558903000,"110","415","0",GREENDALE,"110","1320","294961"
"10028940",150.6396814000,-33.9531169000,"150","477","0",GREENDALE,"150","1352","290810"
"10028941",150.6394466000,-33.9544547000,"126","444","0",GREENDALE,"126","1321","283886"
"10028942",150.6509192000,-33.9544857000,"119","456","0",GREENDALE,"119","1653","356580"
"10028943",150.6402493000,-33.9545525000,"130","447","0",GREENDALE,"130","1351","287211"
"10028944",150.6525247000,-33.9546811000,"114","493","0",GREENDALE,"114","1698","364358"
"10028945",150.6519565000,-33.9532456000,"144","531","0",GREENDALE,"144","1711","365757"
"10028946",150.6392118000,-33.9557925000,"105","404","0",GREENDALE,"105","1291","293063"
"10028947",150.6527592000,-33.9533433000,"119","490","0",GREENDALE,"119","1677","369672"
"10028948",150.6582506000,-33.9266835000,"186","672","0",GREENDALE,"186","1985","399452"
"10028949",150.6590531000,-33.9267812000,"191","689","0",GREENDALE,"191","1985","407815"
"10028950",150.6588188000,-33.9281191000,"188","716","0",GREENDALE,"188","2001","414982"
"10028951",150.6580163000,-33.9280214000,"187","704","0",GREENDALE,"187","1992","409264"
"10028952",150.6473497000,-33.9280890000,"135","551","0",GREENDALE,"135","1858","362359"
"10028953",150.6471151000,-33.9294268000,"140","543","0",GREENDALE,"140","1840","368530"
"10028954",150.6532014000,-33.9274352000,"181","633","0",GREENDALE,"181","1936","383337"
"10028955",150.6529670000,-33.9287731000,"187","654","0",GREENDALE,"187","1938","389570"
"10028956",150.6572138000,-33.9279237000,"180","694","0",GREENDALE,"180","1980","403378"
"10028957",150.6521645000,-33.9286754000,"170","618","0",GREENDALE,"170","1905","385700"
"10028958",150.6638680000,-33.9273671000,"191","732","0",GREENDALE,"191","1986","446189"
"10028959",150.6630655000,-33.9272695000,"167","687","0",GREENDALE,"167","1973","443662"
"10028960",150.6880766000,-33.9248447000,"160","682","0",GREENDALE,"160","1669","503972"
"10028961",150.6883105000,-33.9235067000,"165","671","0",GREENDALE,"165","1514","498952"
"10028962",150.6842234000,-33.9256952000,"58","218","0",GREENDALE,"58","1507","538410"
"10028963",150.6713246000,-33.9269078000,"170","618","0",GREENDALE,"170","2050","502009"
"10028964",150.6721271000,-33.9270054000,"164","603","0",GREENDALE,"164","2077","506052"
"10028965",150.6715588000,-33.9255698000,"161","594","0",GREENDALE,"161","1940","517038"
"10028966",150.6949642000,-33.9229485000,"290","766","0",GREENDALE,"290","2030","523331"
"10028967",150.6947305000,-33.9242864000,"284","780","0",GREENDALE,"284","2132","530260"
"10028968",150.6465472000,-33.9279912000,"114","500","0",GREENDALE,"114","1810","359860"
"10028969",150.6891130000,-33.9236042000,"197","722","0",GREENDALE,"197","1627","497337"
"10028970",150.6888791000,-33.9249422000,"200","716","0",GREENDALE,"200","1795","509092"
"10028971",150.6941617000,-33.9228510000,"295","777","0",GREENDALE,"295","1954","514155"
"10028972",150.6939280000,-33.9241890000,"300","764","0",GREENDALE,"300","2131","525799"
"10028973",150.6931255000,-33.9240915000,"278","766","0",GREENDALE,"278","1962","523331"
"10028974",150.6556088000,-33.9277283000,"185","666","0",GREENDALE,"185","1967","394257"
"10028975",150.6622630000,-33.9271718000,"189","714","0",GREENDALE,"189","1965","435639"
"10028976",150.6564113000,-33.9278260000,"179","678","0",GREENDALE,"179","1980","398030"
"10028977",150.6864716000,-33.9246497000,"133","678","0",GREENDALE,"133","1628","498952"
"10028978",150.6678805000,-33.9278553000,"189","670","0",GREENDALE,"189","2078","464229"
"10028979",150.6681147000,-33.9265173000,"168","616","0",GREENDALE,"168","1901","475812"
"10028980",150.6912866000,-33.9252346000,"264","749","0",GREENDALE,"264","2044","523331"
"10028981",150.6915205000,-33.9238966000,"242","753","0",GREENDALE,"242","1797","510301"
"10028982",150.6899155000,-33.9237017000,"209","740","0",GREENDALE,"209","1646","503972"
"10028983",150.6907180000,-33.9237992000,"236","740","0",GREENDALE,"236","1804","509092"
"10028984",150.6777446000,-33.9276883000,"119","527","0",GREENDALE,"119","1996","558075"
"10028985",150.6718930000,-33.9283433000,"180","622","0",GREENDALE,"180","2133","495697"
"10028986",150.6896816000,-33.9250397000,"211","739","0",GREENDALE,"211","1873","510301"
"10028987",150.6894478000,-33.9263776000,"205","704","0",GREENDALE,"205","1963","523331"
"10028988",150.6739662000,-33.9258626000,"126","521","0",GREENDALE,"126","1878","538452"
"10028989",150.6859027000,-33.9259746000,"126","645","0",GREENDALE,"126","1738","503939"
"10028990",150.6872741000,-33.9247472000,"153","694","0",GREENDALE,"153","1680","497337"
"10028991",150.6822252000,-33.9255001000,"53","244","0",GREENDALE,"53","1630","557471"
"10028992",150.6814227000,-33.9254026000,"65","318","0",GREENDALE,"65","1762","562691"
"10028993",150.6923230000,-33.9239941000,"276","777","0",GREENDALE,"276","1981","514155"
"10028994",150.6875080000,-33.9234093000,"147","675","0",GREENDALE,"147","1592","498370"
"10028995",150.6641023000,-33.9260292000,"188","729","0",GREENDALE,"188","1946","454592"
"10028996",150.6800564000,-33.9255140000,"77","410","0",GREENDALE,"77","1838","566361"
"10028997",150.6779928000,-33.9249151000,"110","475","0",GREENDALE,"110","1796","574667"
"10028998",150.6795216000,-33.9238923000,"60","288","0",GREENDALE,"60","1639","563175"
"10028999",150.6689171000,-33.9266150000,"181","658","0",GREENDALE,"181","1998","481535"
"10029000",150.6697196000,-33.9267126000,"181","650","0",GREENDALE,"181","2000","486635"
"10029001",150.6447077000,-33.9291335000,"104","490","0",GREENDALE,"104","1745","359860"
"10029002",150.6604237000,-33.9283144000,"189","730","0",GREENDALE,"189","2011","422463"
"10029003",150.6606581000,-33.9269765000,"187","702","0",GREENDALE,"187","1982","416687"
"10029004",150.6463126000,-33.9293291000,"137","566","0",GREENDALE,"137","1819","366807"
"10029005",150.6455102000,-33.9292313000,"122","514","0",GREENDALE,"122","1779","362359"
"10029006",150.6548064000,-33.9276306000,"182","656","0",GREENDALE,"182","1966","389476"
"10029007",150.6513620000,-33.9285776000,"161","595","0",GREENDALE,"161","1910","383688"
"10029008",150.6505595000,-33.9284799000,"176","621","0",GREENDALE,"176","1924","373777"
"10029009",150.6886452000,-33.9262802000,"192","689","0",GREENDALE,"192","2053","514155"
"10029010",150.6830268000,-33.9255974000,"66","276","0",GREENDALE,"66","1709","549995"
"10029011",150.6827937000,-33.9269356000,"71","328","0",GREENDALE,"71","1859","538292"
"10029012",150.6468806000,-33.9307647000,"139","566","0",GREENDALE,"139","1754","374281"
"10029013",150.6944967000,-33.9256244000,"307","766","0",GREENDALE,"307","2303","538918"
"10029014",150.6644362000,-33.9288027000,"192","715","0",GREENDALE,"192","2065","455282"
"10029015",150.6660412000,-33.9289979000,"190","687","0",GREENDALE,"190","2118","461823"
"10029016",150.6652387000,-33.9289003000,"187","702","0",GREENDALE,"187","2102","457196"
"10029017",150.6756882000,-33.9253888000,"124","551","0",GREENDALE,"124","1916","559597"
"10029018",150.6753371000,-33.9273957000,"139","562","0",GREENDALE,"139","2081","538452"
"10029019",150.6771751000,-33.9262527000,"130","544","0",GREENDALE,"130","1991","563144"
"10029020",150.6764895000,-33.9254859000,"120","553","0",GREENDALE,"120","1898","566365"
"10029021",150.6761396000,-33.9274932000,"144","569","0",GREENDALE,"144","2089","543731"
"10029022",150.6585844000,-33.9294569000,"191","741","0",GREENDALE,"191","1999","422467"
"10029023",150.6593869000,-33.9295546000,"185","746","0",GREENDALE,"185","2007","441683"
"10029024",150.6527325000,-33.9301110000,"184","685","0",GREENDALE,"184","1942","398333"
"10029025",150.6705221000,-33.9268102000,"179","637","0",GREENDALE,"179","2033","495697"
"10029026",150.6702880000,-33.9281481000,"188","645","0",GREENDALE,"188","2137","481535"
"10029027",150.6636337000,-33.9287050000,"183","720","0",GREENDALE,"183","2052","450653"
"10029028",150.6489546000,-33.9282845000,"160","587","0",GREENDALE,"160","1894","368530"
"10029029",150.6487201000,-33.9296223000,"161","584","0",GREENDALE,"161","1872","374281"
"10029030",150.6484856000,-33.9309602000,"173","636","0",GREENDALE,"173","1856","386639"
"10029031",150.6545720000,-33.9289685000,"186","682","0",GREENDALE,"186","1962","398136"
"10029032",150.6543375000,-33.9303064000,"189","709","0",GREENDALE,"189","1964","409612"
"10029033",150.6551400000,-33.9304041000,"183","723","0",GREENDALE,"183","1941","414994"
"10029034",150.6418310000,-33.9315159000,"101","485","0",GREENDALE,"101","1616","361257"
"10029035",150.6955330000,-33.9243839000,"310","770","0",GREENDALE,"310","2304","534873"
"10029036",150.6957667000,-33.9230459000,"305","770","0",GREENDALE,"305","2120","525799"
"10029037",150.6428681000,-33.9302758000,"99","486","0",GREENDALE,"99","1662","359860"
"10029038",150.6426335000,-33.9316137000,"114","516","0",GREENDALE,"114","1659","366807"
"10029039",150.6848583000,-33.9271663000,"149","796","0",GREENDALE,"149","2794","516531"
"10029040",150.6835962000,-33.9270331000,"72","306","0",GREENDALE,"72","1781","528064"
"10029041",150.6535350000,-33.9302087000,"189","686","0",GREENDALE,"189","1945","403756"
"10029042",150.6476831000,-33.9308624000,"155","600","0",GREENDALE,"155","1834","384448"
"10029043",150.6612262000,-33.9284121000,"167","708","0",GREENDALE,"167","1993","441671"
"10029044",150.6601894000,-33.9296523000,"187","744","0",GREENDALE,"187","2010","444478"
"10029045",150.6769421000,-33.9275908000,"136","553","0",GREENDALE,"136","2042","550200"
"10029046",150.6710905000,-33.9282457000,"182","641","0",GREENDALE,"182","2118","486635"
"10029047",150.6617944000,-33.9298476000,"173","713","0",GREENDALE,"173","2034","450726"
"10029048",150.6620287000,-33.9285097000,"187","734","0",GREENDALE,"187","2023","444464"
"10029049",150.6569794000,-33.9292616000,"187","716","0",GREENDALE,"187","1976","414982"
"10029050",150.6686830000,-33.9279529000,"182","654","0",GREENDALE,"182","2095","469498"
"10029051",150.6628312000,-33.9286074000,"175","724","0",GREENDALE,"175","2059","447514"
"10029052",150.6928917000,-33.9254295000,"288","762","0",GREENDALE,"288","2136","530260"
"10029053",150.6511276000,-33.9299155000,"186","662","0",GREENDALE,"186","1926","389824"
"10029054",150.6452756000,-33.9305692000,"134","551","0",GREENDALE,"134","1731","368530"
"10029055",150.6503251000,-33.9298178000,"188","643","0",GREENDALE,"188","1918","386501"
"10029056",150.6444731000,-33.9304714000,"125","539","0",GREENDALE,"125","1722","366807"
"10029057",150.6665097000,-33.9263221000,"180","678","0",GREENDALE,"180","1955","464226"
"10029058",150.6673122000,-33.9264197000,"170","655","0",GREENDALE,"170","1920","469495"
"10029059",150.6561769000,-33.9291639000,"189","703","0",GREENDALE,"189","1972","409336"
"10029060",150.6800797000,-33.9266273000,"84","404","0",GREENDALE,"84","1910","557395"
"10029061",150.6920891000,-33.9253321000,"277","771","0",GREENDALE,"277","2110","525799"
"10029062",150.6852830000,-33.9244956000,"102","623","0",GREENDALE,"102","1420","498347"
"10029063",150.6519300000,-33.9300132000,"184","668","0",GREENDALE,"184","1938","394572"
"10029064",150.6494053000,-33.9303890000,"183","665","0",GREENDALE,"183","1887","389374"
"10029065",150.6577819000,-33.9293593000,"190","728","0",GREENDALE,"190","2002","417709"
"10029066",150.6553744000,-33.9290662000,"185","696","0",GREENDALE,"185","1970","403468"
"10029067",150.6936942000,-33.9255270000,"310","772","0",GREENDALE,"310","2298","534873"
"10029068",150.6878427000,-33.9261827000,"166","689","0",GREENDALE,"166","1870","510301"
"10029069",150.6460781000,-33.9306669000,"137","556","0",GREENDALE,"137","1790","369922"
"10029070",150.6436706000,-33.9303736000,"116","518","0",GREENDALE,"116","1688","362359"
"10029071",150.6811887000,-33.9267406000,"74","356","0",GREENDALE,"74","1917","549986"
"10029072",150.6819912000,-33.9268381000,"72","353","0",GREENDALE,"72","1955","543302"
"10029073",150.6904841000,-33.9251371000,"240","743","0",GREENDALE,"240","1962","514155"
"10029074",150.6870402000,-33.9260852000,"144","655","0",GREENDALE,"144","1780","509092"
"10029075",150.6670780000,-33.9277576000,"167","632","0",GREENDALE,"167","1974","460332"
"10029076",150.6729296000,-33.9271029000,"147","563","0",GREENDALE,"147","1974","517038"
"10029077",150.6731637000,-33.9257650000,"154","586","0",GREENDALE,"154","1978","528300"
"10029078",150.6694855000,-33.9280505000,"179","653","0",GREENDALE,"179","2114","475812"
"10029079",150.6666095000,-33.9304335000,"167","692","0",GREENDALE,"167","2259","478704"
"10029080",150.6663753000,-33.9317714000,"167","700","0",GREENDALE,"167","2301","488807"
"10029081",150.6671778000,-33.9318690000,"168","690","0",GREENDALE,"168","2304","496545"
"10029082",150.6669436000,-33.9332069000,"166","695","0",GREENDALE,"166","2402","507634"
"10029083",150.6605233000,-33.9324257000,"188","791","0",GREENDALE,"188","2143","461867"
"10029084",150.6608748000,-33.9304189000,"171","758","0",GREENDALE,"171","2048","454008"
"10029085",150.6780791000,-33.9304618000,"105","511","0",GREENDALE,"105","2105","559183"
"10029086",150.6839308000,-33.9298065000,"88","268","0",GREENDALE,"88","1930","547100"
"10029087",150.6783123000,-33.9291235000,"98","492","0",GREENDALE,"98","2021","550200"
