MB_ID,lon,lat,T15,T30,pop,NSW_LOCA_2,W15_value
"10491110000",150.8393185000,-33.9302675000,"427","35201","126",WEST HOXTON,"427"
"10491120000",150.8396830000,-33.9317978000,"545","40455","114",WEST HOXTON,"524"
"10491130000",150.8412954000,-33.9318891000,"1055","41315","101",WEST HOXTON,"491"
"10491140000",150.8411141000,-33.9303452000,"385","28868","110",WEST HOXTON,"385"
"10491160000",150.8498861000,-33.9294897000,"1727","51636","219",HOXTON PARK,"1366"
"10491171000",150.8474633000,-33.9311895000,"2374","55734","138",HOXTON PARK,"1122"
"10491172000",150.8476504000,-33.9303846000,"1788","42434","124",HOXTON PARK,"1151"
"10491180000",150.8477577000,-33.9289095000,"4233","58789","145",HOXTON PARK,"1880"
"10491190000",150.8495499000,-33.9317644000,"1746","59404","0",HOXTON PARK,"1502"
"10491201000",150.8508980000,-33.9304768000,"2460","34360","151",HOXTON PARK,"1653"
"10491202000",150.8518469000,-33.9301817000,"3023","39492","78",HOXTON PARK,"1926"
"10491210000",150.8418020000,-33.9276584000,"654","27295","0",WEST HOXTON,"654"
"10491220000",150.8421978000,-33.9259312000,"783","51352","155",WEST HOXTON,"783"
"10491230000",150.8449638000,-33.9279019000,"1203","28115","135",WEST HOXTON,"756"
"10491241000",150.8447487000,-33.9264198000,"1593","37615","92",WEST HOXTON,"1298"
"10491242000",150.8426444000,-33.9270403000,"908","34539","88",WEST HOXTON,"897"
"10491251000",150.8401148000,-33.9273903000,"402","36076","125",WEST HOXTON,"402"
"10491252000",150.8398042000,-33.9261177000,"518","53072","88",WEST HOXTON,"518"
"10491260000",150.8464736000,-33.9275286000,"3178","64295","215",WEST HOXTON,"1855"
"10491270000",150.8414933000,-33.9230193000,"1703","84606","160",WEST HOXTON,"1008"
"10491300000",150.8466393000,-33.9255304000,"1125","28575","147",WEST HOXTON,"1125"
"10491310000",150.8468344000,-33.9242563000,"2124","38633","150",WEST HOXTON,"1938"
"10491332000",150.8523544000,-33.9262079000,"3515","51006","83",HOXTON PARK,"2226"
"10491333000",150.8508274000,-33.9277566000,"2850","45084","103",HOXTON PARK,"2221"
"10491340000",150.8525070000,-33.9285920000,"2066","31519","175",HOXTON PARK,"1935"
"10491352000",150.8519451000,-33.9295115000,"2906","39639","65",HOXTON PARK,"1834"
"10491362000",150.8538539000,-33.9267334000,"4099","70006","98",HOXTON PARK,"2374"
"10491382000",150.8530092000,-33.9293832000,"3189","41807","0",HOXTON PARK,"2158"
"10491390000",150.8530377000,-33.9314514000,"2310","52753","139",HOXTON PARK,"1435"
"10491400000",150.8550173000,-33.9318715000,"2771","31766","148",HOXTON PARK,"1715"
"10491430000",150.8586682000,-33.9323234000,"1315","33202","0",HOXTON PARK,"1315"
"10491440000",150.8624721000,-33.9299226000,"1064","56021","0",HOXTON PARK,"912"
"10491450000",150.8616933000,-33.9285277000,"1404","64957","160",HOXTON PARK,"1109"
"10491460000",150.8597823000,-33.9285297000,"3129","83270","98",HOXTON PARK,"1469"
"10491490000",150.8526870000,-33.9218129000,"3317","58491","95",HINCHINBROOK,"1481"
"10491500000",150.8518564000,-33.9206148000,"1423","30800","140",HINCHINBROOK,"1289"
"10491510000",150.8510353000,-33.9218678000,"5898","97044","104",HINCHINBROOK,"1971"
"10491520000",150.8497429000,-33.9233989000,"3607","66973","116",HINCHINBROOK,"1907"
"10491540000",150.8534430000,-33.9234095000,"2558","52196","133",HINCHINBROOK,"1790"
"10491550000",150.8515370000,-33.9235788000,"1602","44875","175",HINCHINBROOK,"1602"
"10491560000",150.8541283000,-33.9253547000,"6375","78803","111",HINCHINBROOK,"2429"
"10491570000",150.8521214000,-33.9249562000,"2345","40329","113",HINCHINBROOK,"1456"
"10491640000",150.8308705000,-33.9231494000,"742","9501","146",WEST HOXTON,"742"
"10491670000",150.8399193000,-33.9178463000,"1450","85588","9",MIDDLETON GRANGE,"828"
"10491680000",150.8618166000,-33.9223603000,"1906","60168","173",HINCHINBROOK,"1739"
"10491700000",150.8420972000,-33.9333214000,"1393","42563","112",WEST HOXTON,"1372"
"10491711000",150.8369871000,-33.9326329000,"2787","56567","168",WEST HOXTON,"607"
"10491713000",150.8386701000,-33.9324452000,"1032","50608","126",WEST HOXTON,"535"
"10491716000",150.8401887000,-33.9332325000,"1187","49642","121",WEST HOXTON,"580"
"10491717000",150.8379279000,-33.9325550000,"1422","53964","162",WEST HOXTON,"545"
"10491810000",150.8393581000,-33.9614960000,"10","65","811",DENHAM COURT,"10"
"10491820000",150.8351606000,-33.9717531000,"40","1907","873",DENHAM COURT,"40"
"10491831000",150.8440757000,-33.9675183000,"7","822","568",DENHAM COURT,"7"
"10491832000",150.8395984000,-33.9687086000,"3","745","429",DENHAM COURT,"3"
"10491840000",150.8436812000,-33.9758918000,"85","773","1827",DENHAM COURT,"85"
"10491850000",150.8471848000,-33.9809040000,"684","973","329",DENHAM COURT,"49"
"10491860000",150.8275047000,-33.9679470000,"6","6","601",DENHAM COURT,"6"
"10491870000",150.8359084000,-33.9784055000,"822","1197","487",DENHAM COURT,"822"
"10491890000",150.8525435000,-33.9748274000,"635","4366","0",EDMONDSON PARK,"635"
"10491900000",150.8694875000,-33.9675330000,"101","5522","0",EDMONDSON PARK,"101"
"10491910000",150.8602336000,-33.9710935000,"49","52363","0",EDMONDSON PARK,"49"
"10492532000",150.8785986000,-33.9620862000,"1277","11651","5",CASULA,"1277"
"10492540000",150.8688348000,-33.8976434000,"2404","30481","241",GREEN VALLEY,"1461"
"10492561000",150.8442591000,-33.9446372000,"4325","28651","138",HORNINGSEA PARK,"1776"
"10492562000",150.8451549000,-33.9444954000,"4188","20904","72",HORNINGSEA PARK,"1838"
"10492570000",150.8575708000,-33.9302066000,"3402","79712","186",HOXTON PARK,"1633"
"10492580000",150.8568663000,-33.9316540000,"3344","67209","122",HOXTON PARK,"1973"
"10492600000",150.8380684000,-33.8866585000,"446","1910","0",CECIL HILLS,"446"
"10492610000",150.8494559000,-33.8825331000,"620","10703","0",CECIL HILLS,"620"
"10492630000",150.8453501000,-33.8942853000,"1132","11051","120",CECIL HILLS,"831"
"10492641000",150.8541888000,-33.8907611000,"1005","8748","67",CECIL HILLS,"975"
"10492642000",150.8569440000,-33.8890883000,"513","5876","46",CECIL HILLS,"513"
"10492650000",150.8511192000,-33.8905144000,"877","8078","181",CECIL HILLS,"842"
"10492660000",150.8714600000,-33.9098863000,"6798","84986","122",GREEN VALLEY,"3057"
"10492670000",150.8621542000,-33.9083473000,"6641","82093","0",GREEN VALLEY,"1977"
"10492680000",150.8716873000,-33.9245133000,"4512","91633","0",HINCHINBROOK,"3031"
"10492690000",150.8433200000,-33.9498717000,"1780","24302","195",HORNINGSEA PARK,"949"
"10492710000",150.8602346000,-33.9273684000,"9331","111599","160",HOXTON PARK,"1725"
"10492720000",150.8388353000,-33.9487941000,"804","17328","111",HORNINGSEA PARK,"726"
"10492730000",150.8382745000,-33.9463964000,"2392","29655","108",HORNINGSEA PARK,"1112"
"10492741000",150.8648087000,-33.9544833000,"3804","42616","171",PRESTONS,"3658"
"10492742000",150.8655070000,-33.9525266000,"940","42164","186",PRESTONS,"801"
"10492743000",150.8665587000,-33.9543642000,"724","57326","102",PRESTONS,"475"
"10492750000",150.8672000000,-33.9526530000,"2420","65635","0",PRESTONS,"901"
"10492790000",150.6913243000,-33.8812316000,"2177","6253","0",LUDDENHAM,"2177"
"10492822000",150.8684686000,-33.9316252000,"1182","38112","0",PRESTONS,"1161"
"10492823000",150.8837469000,-33.9418327000,"4828","70239","0",PRESTONS,"3559"
"10492831000",150.8641598000,-33.9288795000,"705","42477","0",HOXTON PARK,"705"
"10492832000",150.8727204000,-33.9277475000,"6905","119596","3",HOXTON PARK,"2829"
"10492833000",150.8677037000,-33.9283123000,"1978","63311","0",HOXTON PARK,"1175"
"10492860000",150.8406666000,-33.9245351000,"765","75697","146",WEST HOXTON,"674"
"10917360000",150.9014909000,-33.9533068000,"246","41307","96",CASULA,"236"
"10923040000",150.8608571000,-33.8836132000,"1124","23866","0",CECIL HILLS,"917"
"10923050000",150.8584311000,-33.8838407000,"2586","40507","0",CECIL HILLS,"709"
"10923060000",150.8640358000,-33.8838394000,"1915","24561","0",CECIL HILLS,"1176"
"10923070000",150.8624315000,-33.8835373000,"1549","25193","0",CECIL HILLS,"967"
"10923080000",150.8596568000,-33.8836948000,"1753","31451","0",CECIL HILLS,"744"
"10923090000",150.8634843000,-33.8848542000,"512","12997","0",CECIL HILLS,"409"
"10923640000",150.8601421000,-33.8897839000,"1270","16645","0",CECIL HILLS,"1239"
"10923650000",150.8570451000,-33.8936358000,"1493","17266","3",CECIL HILLS,"1420"
"10923660000",150.8590398000,-33.8911200000,"1729","18561","0",CECIL HILLS,"1642"
"10923670000",150.8610594000,-33.8978955000,"2194","17944","0",GREEN VALLEY,"847"
"10923700000",150.8626752000,-33.8983605000,"2180","20404","0",GREEN VALLEY,"1249"
"10923710000",150.8763472000,-33.9000689000,"3343","79120","0",GREEN VALLEY,"1469"
"11007020000",150.9181290000,-33.9049275000,"1785","19718","0",WARWICK FARM,"1785"
"11007030000",150.9255728000,-33.9074779000,"1923","22239","0",WARWICK FARM,"1902"
"11007040000",150.9289191000,-33.9070770000,"309","25016","0",WARWICK FARM,"302"
"11007050000",150.9359593000,-33.9059934000,"1136","45164","0",WARWICK FARM,"1136"
"11007060000",150.9305126000,-33.9089240000,"558","52302","0",WARWICK FARM,"558"
"11007140000",150.9530358000,-33.9054719000,"110","6354","0",CHIPPING NORTON,"110"
"11007160000",150.9402295000,-33.9038751000,"1089","60201","0",WARWICK FARM,"1089"
"11007660000",150.9097396000,-33.9112996000,"604","57672","0",LIVERPOOL,"596"
"11007670000",150.9116278000,-33.9093841000,"771","50079","0",LIVERPOOL,"783"
"11007680000",150.9088060000,-33.9130061000,"2024","63922","0",LIVERPOOL,"1171"
"11012500000",150.9540904000,-33.9080304000,"1068","49078","0",CHIPPING NORTON,"315"
"11012510000",150.9642390000,-33.9094004000,"86","2499","0",CHIPPING NORTON,"86"
"11012530000",150.9723978000,-33.9176298000,"899","9304","0",CHIPPING NORTON,"899"
"11012540000",150.9717657000,-33.9216525000,"2513","20546","0",CHIPPING NORTON,"2513"
"11012550000",150.9712376000,-33.9124453000,"994","4999","0",CHIPPING NORTON,"994"
"11012560000",150.9592066000,-33.9066902000,"141","7254","0",CHIPPING NORTON,"141"
"11012570000",150.9511237000,-33.9125595000,"754","37283","0",CHIPPING NORTON,"368"
"11012590000",150.9608752000,-33.9446137000,"1429","4026","0",MOOREBANK,"1429"
"11012600000",150.9426938000,-33.9363422000,"3770","15662","0",MOOREBANK,"3088"
"11012610000",150.9452796000,-33.9089955000,"589","45960","18",WARWICK FARM,"589"
"11012620000",150.9375176000,-33.9122088000,"5739","108503","0",WARWICK FARM,"2793"
"11012640000",150.9492159000,-33.9186740000,"0","15902","0",WARWICK FARM,"0"
"11012650000",150.9358636000,-33.9081164000,"1241","51144","0",WARWICK FARM,"1241"
"11012670000",150.9341501000,-33.9132652000,"6627","106097","0",WARWICK FARM,"3617"
"11012680000",150.9488277000,-33.9225715000,"589","19014","0",CHIPPING NORTON,"589"
"11012690000",150.9436982000,-33.9236237000,"1692","21292","0",CHIPPING NORTON,"1692"
"11012700000",150.9302119000,-33.9226258000,"40577","131892","0",LIVERPOOL,"37901"
"11012710000",150.9243272000,-33.9160132000,"16058","74621","0",LIVERPOOL,"15902"
"11012720000",150.9412009000,-33.9432483000,"1048","5008","0",WATTLE GROVE,"340"
"11012730000",150.9419267000,-33.9404796000,"3612","16549","0",MOOREBANK,"3250"
"11012740000",150.9273697000,-33.9295669000,"2746","60833","0",MOOREBANK,"2746"
"11012750000",150.9233958000,-33.9331808000,"1245","39222","0",LIVERPOOL,"1245"
"11012760000",150.9199834000,-33.9366715000,"1756","60878","0",LIVERPOOL,"1285"
"11012770000",150.9263396000,-33.9301294000,"3594","60253","0",LIVERPOOL,"3594"
"11012780000",150.9286587000,-33.9115030000,"2265","53173","0",WARWICK FARM,"2265"
"11012810000",150.9209084000,-33.9054699000,"96","17015","0",WARWICK FARM,"96"
"11012820000",150.9453363000,-33.9538375000,"1463","6818","0",WATTLE GROVE,"1424"
"11012830000",150.9485694000,-33.9480313000,"1925","10538","0",HOLSWORTHY,"1925"
"11012840000",150.9496421000,-33.9491484000,"1999","10152","0",HOLSWORTHY,"1999"
"11012850000",150.9325976000,-33.9552633000,"375","3521","0",MOOREBANK,"375"
"11012860000",150.9369841000,-33.9616340000,"423","3959","0",WATTLE GROVE,"423"
"11012870000",150.9381649000,-33.9576344000,"702","3891","0",WATTLE GROVE,"702"
"11012880000",150.9372789000,-33.9602854000,"580","3653","0",WATTLE GROVE,"580"
"11012890000",150.9432302000,-33.9540111000,"1550","6732","0",WATTLE GROVE,"1577"
"11012900000",150.9405352000,-33.9560044000,"1327","4214","0",WATTLE GROVE,"1326"
"11012910000",150.9418270000,-33.9574970000,"1315","4355","0",WATTLE GROVE,"1315"
"11012920000",150.9432459000,-33.9507201000,"1709","8287","0",WATTLE GROVE,"1547"
"11012930000",150.9420737000,-33.9528224000,"1381","6736","0",WATTLE GROVE,"1375"
"11012940000",150.9418563000,-33.9543624000,"1413","5621","0",WATTLE GROVE,"1412"
"11012950000",150.9423747000,-33.9510581000,"1373","6884","0",WATTLE GROVE,"1296"
"11012960000",150.9398567000,-33.9577841000,"1073","3956","0",WATTLE GROVE,"1073"
"11012970000",150.9384154000,-33.9489331000,"979","5011","0",WATTLE GROVE,"871"
"11013360000",150.9433209000,-33.9587336000,"1108","4717","0",WATTLE GROVE,"1060"
"11013370000",150.9431643000,-33.9594409000,"1049","4529","0",WATTLE GROVE,"1049"
"11013380000",150.9557492000,-33.9543837000,"1488","7182","0",HAMMONDVILLE,"1181"
"11013390000",150.9598112000,-33.9622947000,"1151","23850","0",HOLSWORTHY,"434"
"11013400000",150.9644986000,-33.9535867000,"1046","4179","0",HAMMONDVILLE,"1046"
"11013411000",150.9612289000,-33.9479771000,"1650","4150","167",HAMMONDVILLE,"1650"
"11013412000",150.9623747000,-33.9491271000,"1314","3872","184",HAMMONDVILLE,"1314"
"11013420000",150.9653316000,-33.9504216000,"1167","3892","0",HAMMONDVILLE,"1167"
"11013430000",150.9792444000,-33.9629135000,"343","16473","0",VOYAGER POINT,"343"
"11013440000",150.9785242000,-33.9570729000,"0","256","0",VOYAGER POINT,"0"
"11013450000",150.9732777000,-33.9665877000,"218","1243","206",PLEASURE POINT,"177"
"11013460000",150.9798109000,-33.9688841000,"154","887","0",PLEASURE POINT,"85"
"11013470000",150.9896595000,-33.9668313000,"301","1194","0",PLEASURE POINT,"83"
"11013520000",150.8923818000,-33.9110179000,"1502","51395","17",HECKENBERG,"1054"
"11013530000",150.8953932000,-33.9098444000,"1252","47866","0",HECKENBERG,"1120"
"11013540000",150.8866729000,-33.9225800000,"4290","67606","0",CARTWRIGHT,"1591"
"11013550000",150.8757237000,-33.9266368000,"5329","90489","0",MILLER,"2375"
"11013560000",150.8843835000,-33.9220585000,"3614","61597","0",MILLER,"2082"
"11013570000",150.8785895000,-33.9239133000,"6559","69687","0",MILLER,"2670"
"11013580000",150.8784922000,-33.9264405000,"2354","80540","0",CARTWRIGHT,"1557"
"11013590000",150.8837440000,-33.9251475000,"692","74052","0",CARTWRIGHT,"656"
"11013600000",150.8940320000,-33.9224809000,"973","63438","0",SADLEIR,"868"
"11013610000",150.8998004000,-33.9247641000,"34748","109870","0",CARTWRIGHT,"1441"
"11013620000",150.8967791000,-33.9222925000,"423","64166","0",CARTWRIGHT,"366"
"11013630000",150.9014309000,-33.9146838000,"3114","57776","0",ASHCROFT,"1224"
"11013640000",150.8979982000,-33.9218255000,"1187","69215","0",ASHCROFT,"955"
"11013650000",150.9038671000,-33.9146739000,"1862","60006","0",ASHCROFT,"1341"
"11013660000",150.9004588000,-33.9216125000,"1591","63442","0",ASHCROFT,"1338"
"11013670000",150.9064599000,-33.9142135000,"8711","71912","0",ASHCROFT,"1255"
"11013680000",150.9031572000,-33.9159733000,"1845","59413","0",ASHCROFT,"1004"
"11013700000",150.9064590000,-33.9160384000,"1882","65965","0",LIVERPOOL,"1205"
"11013710000",150.9042345000,-33.9217207000,"20963","91902","0",LIVERPOOL,"1499"
"11013730000",150.9049574000,-33.9159733000,"1549","60355","0",LIVERPOOL,"1448"
"11013740000",150.9025770000,-33.9222595000,"5256","78581","0",LIVERPOOL,"1308"
"11013750000",150.9090791000,-33.9151637000,"31763","82628","82",LIVERPOOL,"1464"
"11013760000",150.9058066000,-33.9190494000,"4071","70164","0",LIVERPOOL,"1324"
"11013770000",150.9195059000,-33.9155799000,"645","52559","0",LIVERPOOL,"645"
"11013780000",150.9077739000,-33.9295471000,"35017","114707","0",LIVERPOOL,"2176"
"11013790000",150.9094320000,-33.9309190000,"2836","69586","0",LIVERPOOL,"2099"
"11013800000",150.9100174000,-33.9289497000,"44360","109227","6",LIVERPOOL,"3030"
"11013810000",150.9054296000,-33.9384811000,"1955","63447","0",CASULA,"1387"
"11013820000",150.9024783000,-33.9345629000,"3110","65316","0",LURNEA,"1706"
"11013840000",150.9080631000,-33.9513506000,"693","82971","0",CASULA,"310"
"11013850000",150.9020367000,-33.9631293000,"855","11079","0",CASULA,"488"
"11013860000",150.9039307000,-33.9599825000,"489","24544","0",CASULA,"464"
"11013870000",150.9108977000,-33.9528764000,"2845","107900","0",CASULA,"620"
"11013880000",150.9160035000,-33.9460257000,"425","63366","0",CASULA,"357"
"11013890000",150.9124986000,-33.9512560000,"2774","119706","0",CASULA,"358"
"11013900000",150.9178122000,-33.9417785000,"922","53121","0",CASULA,"742"
"11013910000",150.9023959000,-33.9521390000,"2908","68950","0",CASULA,"1671"
"11013920000",150.9141249000,-33.9461945000,"848","77616","0",CASULA,"479"
"11013930000",150.8842853000,-33.9505142000,"1071","57265","48",CASULA,"758"
"11013940000",150.9009324000,-33.9573032000,"397","6127","0",CASULA,"397"
"11013950000",150.9056040000,-33.9551373000,"756","59401","3",CASULA,"530"
"11013960000",150.9033587000,-33.9550770000,"735","55543","0",CASULA,"541"
"11013970000",150.8733938000,-33.9176036000,"4490","67811","0",HINCHINBROOK,"2333"
"11013980000",150.8715610000,-33.9201533000,"1869","74339","0",HINCHINBROOK,"1365"
"11013990000",150.8721996000,-33.9224325000,"4154","87385","0",HINCHINBROOK,"2685"
"11014000000",150.8825015000,-33.9213000000,"6389","70963","9",MILLER,"2820"
"11014010000",150.8932461000,-33.9578660000,"727","7290","0",CASULA,"727"
"11014020000",150.8913800000,-33.9603985000,"1151","16985","0",CASULA,"601"
"11014030000",150.8937384000,-33.9586986000,"634","8444","0",CASULA,"634"
"11014040000",150.8988209000,-33.9581784000,"646","6622","0",CASULA,"646"
"11014470000",150.8443377000,-33.8883771000,"745","7688","0",CECIL HILLS,"745"
"11014480000",150.8489856000,-33.8899999000,"1169","10505","0",CECIL HILLS,"1153"
"11014490000",150.8557415000,-33.8839690000,"1443","27125","0",CECIL HILLS,"574"
"11014500000",150.8521839000,-33.8851454000,"367","4818","0",CECIL HILLS,"367"
"11014550000",150.8740536000,-33.9151755000,"1292","36796","0",HINCHINBROOK,"1069"
"11014560000",150.8744125000,-33.9133160000,"4589","105897","0",HINCHINBROOK,"1502"
"11014570000",150.8564913000,-33.9060804000,"5282","86359","0",GREEN VALLEY,"732"
"11014580000",150.8574547000,-33.9080925000,"2539","57766","0",GREEN VALLEY,"861"
"11014590000",150.8598587000,-33.9301246000,"2316","70977","0",HOXTON PARK,"1389"
